Date,n_sectors,rho,sigma_single,sigma_port,DB,DB_theory,DB_max,NFCI,VIX
2009-06-18,9,0.6329223066568539,0.3328772717533742,0.28161829301830676,1.182015799420158,1.2183271338576989,3.0,0.792,30.030000686645508
2009-06-19,9,0.6295625719005269,0.3330861523468677,0.28135809107238596,1.183851337195679,1.221036458383963,3.0,0.761,27.989999771118164
2009-06-22,9,0.6354456373821213,0.33607218262587424,0.28562797487780583,1.1766080782866204,1.2163041116737852,3.0,0.761,31.170000076293945
2009-06-23,9,0.6276297937441974,0.333403559067655,0.28213634545386507,1.1817107736733379,1.2226032840810506,3.0,0.761,30.57999992370605
2009-06-24,9,0.6129017124430759,0.32382196582570316,0.2712383962005886,1.1938647712185537,1.2347442207671802,3.0,0.761,29.049999237060547
2009-06-25,9,0.6222587397059377,0.32591631801416115,0.2739067195737239,1.1898806955936636,1.226989255367171,3.0,0.761,26.36000061035156
2009-06-26,9,0.622871544243252,0.3241605181330932,0.2723200153585922,1.19036611284792,1.2264864560033288,3.0,0.724,25.93000030517578
2009-06-29,9,0.6194869832918334,0.31788110987206564,0.26644153265986714,1.193061407126287,1.2292711997503005,3.0,0.724,25.350000381469727
2009-06-30,9,0.6276183291827995,0.31712236670416294,0.26676360667895804,1.1887767250268517,1.2226125959437135,3.0,0.724,26.350000381469727
2009-07-01,9,0.628070714652905,0.31624411243546546,0.26588065644879044,1.1894212864499047,1.2222453161838562,3.0,0.724,26.21999931335449
2009-07-02,9,0.6389776462266376,0.31897705045491087,0.26899946641531225,1.1857906437719006,1.2134892559592414,3.0,0.724,27.950000762939453
2009-07-06,9,0.6338896684087186,0.3186219073574995,0.268188461368186,1.1880522589675298,1.217550381360095,3.0,0.679,29.0
2009-07-07,9,0.6450189146403993,0.3101666392779479,0.26184614562455893,1.1845377312625103,1.2087196003522362,3.0,0.679,30.850000381469727
2009-07-08,9,0.6479157672827637,0.30933833166153313,0.26173602244386823,1.1818714473200709,1.206452361328286,3.0,0.679,31.299999237060547
2009-07-09,9,0.641912283746247,0.3065486552150493,0.258692470237198,1.184992570266817,1.2111652845932086,3.0,0.679,29.780000686645508
2009-07-10,9,0.6435793217978193,0.3050378929035248,0.2576982157232863,1.1837019982748789,1.2098510710986141,3.0,0.624,29.020000457763672
2009-07-13,9,0.655001484285268,0.3064537492039356,0.26057655246576295,1.1760603412089445,1.200960010867382,3.0,0.624,26.309999465942383
2009-07-14,9,0.6553805080586753,0.3065489442785895,0.2606471302617542,1.1761071145143187,1.200668327724053,3.0,0.624,25.020000457763672
2009-07-15,9,0.6425112621193283,0.29733341922032686,0.2506324748506032,1.1863323753139379,1.2106925857265332,3.0,0.624,25.88999938964844
2009-07-16,9,0.6461919771199015,0.2944073528899819,0.24845590647180218,1.1849480942945296,1.2077999569571072,3.0,0.624,25.420000076293945
2009-07-17,9,0.6502104089022086,0.293019559961341,0.2480660445644884,1.1812159156073707,1.2046654739098206,3.0,0.557,24.34000015258789
2009-07-20,9,0.6521857729314671,0.2929204017383161,0.2484395030152019,1.1790411677018708,1.2031335577733917,3.0,0.557,24.399999618530277
2009-07-21,9,0.6574372808564766,0.29040307756554923,0.24661353451441384,1.1775634218022857,1.1990892062840812,3.0,0.557,23.8700008392334
2009-07-22,9,0.6615840881300072,0.2890707879818782,0.2458115600358788,1.1759853277025916,1.1959242791259248,3.0,0.557,23.46999931335449
2009-07-23,9,0.6715045257767963,0.29191819484588627,0.24951764903254786,1.1699300469435232,1.1884533449150692,3.0,0.557,23.43000030517578
2009-07-24,9,0.6668232357690305,0.2898594010708124,0.24682839192784337,1.1743357350703338,1.191961259203965,3.0,0.486,23.09000015258789
2009-07-27,9,0.6713331082588351,0.2889715063997699,0.24683143172490493,1.1707241026006376,1.188581250409927,3.0,0.486,24.280000686645508
2009-07-28,9,0.6751743322428221,0.28809723645881424,0.2467899811671436,1.1673781694715333,1.1857249357960602,3.0,0.486,25.01000022888184
2009-07-29,9,0.6639282993990876,0.27890364567095083,0.23711345804272746,1.1762455322999543,1.1941461803783724,3.0,0.486,25.61000061035156
2009-07-30,9,0.6646729272719141,0.2798166117741624,0.23812327826976643,1.1750913804284275,1.193583033145869,3.0,0.486,25.399999618530277
2009-07-31,9,0.6733324726219894,0.27583577884634053,0.23616524976518624,1.1679778422972804,1.1870919606552894,3.0,0.418,25.920000076293945
2009-08-03,9,0.6920936774319201,0.27356364078662954,0.2362865958099535,1.1577619959731364,1.1733844707832135,3.0,0.418,25.559999465942383
2009-08-04,9,0.6900439039386139,0.2679960741531933,0.23111681347652097,1.159569786905265,1.1748590306603923,3.0,0.418,24.88999938964844
2009-08-05,9,0.6842275018722852,0.2646172155154977,0.2270805031006133,1.1653013442472993,1.1790736781985358,3.0,0.418,24.899999618530277
2009-08-06,9,0.6929044626490262,0.26367122092294054,0.22738971685940865,1.1595564855114542,1.1728027410618636,3.0,0.418,25.670000076293945
2009-08-07,9,0.6771055326516302,0.2556859872434296,0.21799936600396133,1.1728749121168704,1.1842966621088926,3.0,0.358,24.76000022888184
2009-08-10,9,0.6764122168548732,0.2556022037660982,0.21797026081688972,1.1726471437349977,1.1848088292921508,3.0,0.358,24.989999771118164
2009-08-11,9,0.675854882597748,0.2557473453453636,0.21815985890522682,1.172293320268719,1.1852210261316303,3.0,0.358,25.989999771118164
2009-08-12,9,0.6700620630757661,0.24861867814069744,0.21118211389698613,1.1772714722515407,1.189530948068679,3.0,0.358,25.450000762939453
2009-08-13,9,0.6741466960153032,0.24822539273532873,0.2114464950707887,1.1739395001663522,1.1864870627229178,3.0,0.358,24.709999084472656
2009-08-14,9,0.6782711839756419,0.24824033828814326,0.21215581838987882,1.1700849883454618,1.1834370656385318,3.0,0.309,24.270000457763672
2009-08-17,9,0.6841487464927556,0.25136224355085884,0.2160138105032879,1.1636396902828252,1.179131057102,3.0,0.309,27.88999938964844
2009-08-18,9,0.6846725557191954,0.25186960899514355,0.21662084121667602,1.1627210363531446,1.1787495821163712,3.0,0.309,26.18000030517578
2009-08-19,9,0.6762015590999559,0.2476761799567459,0.21180543053588716,1.1693570808364189,1.1849645783426586,3.0,0.309,26.26000022888184
2009-08-20,9,0.6676176089415584,0.24265098642618363,0.2064932993003646,1.1751034403940834,1.1913638088097973,3.0,0.309,25.09000015258789
2009-08-21,9,0.6744754622909374,0.24318721029172954,0.20787212689706813,1.1698884979040425,1.1862430795977714,3.0,0.268,25.01000022888184
2009-08-24,9,0.6682974741582831,0.24143305372547896,0.20561178832639523,1.1742179555494154,1.190853193024026,3.0,0.268,25.13999938964844
2009-08-25,9,0.6586630272387549,0.23391943832903037,0.1980960634917486,1.1808383983297777,1.1981510770213746,3.0,0.268,24.920000076293945
2009-08-26,9,0.6625279868642966,0.2333698076116497,0.1981028595509467,1.1780234174339785,1.195207371360223,3.0,0.268,24.950000762939453
2009-08-27,9,0.6585757950617417,0.22953707967120596,0.19424807966420546,1.1816697496727082,1.1982177677096222,3.0,0.268,24.68000030517578
2009-08-28,9,0.6657277534896215,0.22739750368223344,0.19305312845762165,1.1779011586033477,1.192786651057762,3.0,0.231,24.76000022888184
2009-08-31,9,0.6689785549082503,0.22825510475921112,0.19423660494178055,1.1751394894264502,1.1903423220500506,3.0,0.231,26.01000022888184
2009-09-01,9,0.6807415356299744,0.23314251164011132,0.1996966089272517,1.1674835786773112,1.1816215020581031,3.0,0.231,29.149999618530277
2009-09-02,9,0.684005355495443,0.23283616018627795,0.19975327852327007,1.1656187167869383,1.1792355491710653,3.0,0.231,28.899999618530277
2009-09-03,9,0.6892692176026498,0.2323962607812983,0.2000220771422751,1.1618530519308403,1.175417771458329,3.0,0.231,27.100000381469727
2009-09-04,9,0.695093580604506,0.23282590421817853,0.20109305640293876,1.1578018076947187,1.1712363837487623,3.0,0.199,25.26000022888184
2009-09-08,9,0.6954335085197516,0.23342245923060434,0.20163496352991206,1.1576487288920836,1.1709937210672436,3.0,0.199,25.6200008392334
2009-09-09,9,0.6781700001397358,0.22665490381142983,0.19436033808874867,1.1661582092326617,1.1835116083447426,3.0,0.199,24.31999969482422
2009-09-10,9,0.6754555793018961,0.22386931365338833,0.19148564220810044,1.1691180136111425,1.185516610088952,3.0,0.199,23.549999237060547
2009-09-11,9,0.6898061162761457,0.2218054750519001,0.19137903310371332,1.1589852422950526,1.1750304497243067,3.0,0.166,24.149999618530277
2009-09-14,9,0.697625106392177,0.22031111062930028,0.19106543100152526,1.1530663054770047,1.1694328284486268,3.0,0.166,23.86000061035156
2009-09-15,9,0.7000924827346717,0.22009960252979338,0.19118177386740312,1.1512582924481423,1.1676829692798867,3.0,0.166,23.420000076293945
2009-09-16,9,0.6917729691787442,0.20938448373394392,0.18024152538290952,1.161688369476026,1.1736148145661105,3.0,0.166,23.690000534057617
2009-09-17,9,0.6966629645137592,0.20898470999615845,0.1805012551561511,1.157801976586625,1.1701173129377482,3.0,0.166,23.649999618530277
2009-09-18,9,0.6920211723886296,0.20916512860843708,0.18028707447559794,1.1601781725996547,1.1734365345529936,3.0,0.134,23.920000076293945
2009-09-21,9,0.680130516962299,0.20531746296132516,0.17620788889776773,1.1652001748936804,1.1820697870574908,3.0,0.134,24.059999465942383
2009-09-22,9,0.6771727703029975,0.2055488720364996,0.176157569535703,1.1668466622141926,1.1842470275427985,3.0,0.134,23.07999992370605
2009-09-23,9,0.6775421785509367,0.20719144806982395,0.17768996043711235,1.1660278811483709,1.1839744431325798,3.0,0.134,23.489999771118164
2009-09-24,9,0.676237491560599,0.20810345416463405,0.17854654402323275,1.165541765611298,1.1849380074626716,3.0,0.134,24.950000762939453
2009-09-25,9,0.6817782379648455,0.20811307098302284,0.1791571311203371,1.1616231499221568,1.180862071838908,3.0,0.105,25.61000061035156
2009-09-28,9,0.6454794189428309,0.1980611433146314,0.16777286787085824,1.1805314281632673,1.2083583293315112,3.0,0.105,24.8799991607666
2009-09-29,9,0.6580859815992667,0.19703679784732375,0.16788101695701124,1.1736693130574634,1.1985924465190834,3.0,0.105,25.190000534057617
2009-09-30,9,0.6417914956208481,0.19042130855204245,0.1608011427450646,1.1842037021710592,1.2112606746857835,3.0,0.105,25.61000061035156
2009-10-01,9,0.6737033994872362,0.1992211240769951,0.17152223763060853,1.1614886024635422,1.1868162791978327,3.0,0.105,28.270000457763672
2009-10-02,9,0.6798904038112681,0.19947826339021466,0.17225031641838712,1.1580719707108826,1.1822460901511775,3.0,0.083,28.68000030517578
2009-10-05,9,0.6814668419737979,0.20056895045340328,0.17348613421376086,1.1561093995343301,1.1810900292743065,3.0,0.083,26.84000015258789
2009-10-06,9,0.6715431445398153,0.19627014295243542,0.16918235533833403,1.160110004142753,1.1884245347026436,3.0,0.083,25.700000762939453
2009-10-07,9,0.6719914763266754,0.1958621211321144,0.16894976114129961,1.159292086647621,1.1880902253264949,3.0,0.083,24.68000030517578
2009-10-08,9,0.6481965928877925,0.18949135298676992,0.16124372938868883,1.175185873616135,1.2062332492121919,3.0,0.083,24.18000030517578
2009-10-09,9,0.647892126123607,0.18884442394247802,0.16076382410141313,1.174669892297107,1.2064708126187196,3.0,0.062,23.1200008392334
2009-10-12,9,0.6496609316504762,0.18867426683842603,0.16078095574615184,1.1734864117633024,1.2050926407568834,3.0,0.062,23.01000022888184
2009-10-13,9,0.6478830101179534,0.1878023350429075,0.1597172971517008,1.1758421811040998,1.2064779276427107,3.0,0.062,22.989999771118164
2009-10-14,9,0.6551961457014235,0.18964853271625665,0.16214652313368272,1.1696120832631096,1.2008101798525672,3.0,0.062,22.86000061035156
2009-10-15,9,0.6520677662405081,0.19002039767882287,0.16209866955103538,1.1722514330630984,1.2032249091498546,3.0,0.062,21.71999931335449
2009-10-16,9,0.625994562480379,0.1856673173169505,0.1567310481894327,1.184623719816791,1.223933621276665,3.0,0.045,21.43000030517578
2009-10-19,9,0.63781890466351,0.18537622543412394,0.1575437459181646,1.1766650866002435,1.214410566935273,3.0,0.045,21.489999771118164
2009-10-20,9,0.6430863670604847,0.18623588284396334,0.15867764198587087,1.1736743785274193,1.2102392475987864,3.0,0.045,20.899999618530277
2009-10-21,9,0.6494167852293836,0.186757167189259,0.15953938423493352,1.1706022815923953,1.2052825874854136,3.0,0.045,22.21999931335449
2009-10-22,9,0.654270948358738,0.18613725263636346,0.1593311382342823,1.1682415295537847,1.2015228054341773,3.0,0.045,20.690000534057617
2009-10-23,9,0.6638599013507716,0.18696528615505414,0.160430965805625,1.1653940074235893,1.1941979484411318,3.0,0.032,22.270000457763672
2009-10-26,9,0.6771803960536279,0.1890459920068435,0.16335184433619704,1.1572932817199475,1.1842413986381135,3.0,0.032,24.309999465942383
2009-10-27,9,0.6689751088385393,0.18656886745810644,0.16020320090438658,1.1645764029986865,1.1903449052533053,3.0,0.032,24.82999992370605
2009-10-28,9,0.6862625222746661,0.19116206812151187,0.16605504573544844,1.151196985763762,1.1775939194643752,3.0,0.032,27.90999984741211
2009-10-29,9,0.7099052628971979,0.19441558630822328,0.17169578690091794,1.132325899297788,1.1608007015046944,3.0,0.032,24.76000022888184
2009-10-30,9,0.7394931585454396,0.20320578329068548,0.1819765116564416,1.116659405332064,1.140763142466063,3.0,0.024,30.690000534057617
2009-11-02,9,0.7430981948165567,0.2012167830072101,0.18067317998842838,1.113705880530234,1.1383919988524587,3.0,0.024,29.780000686645508
2009-11-03,9,0.7408292146877078,0.20135347737872622,0.18064111878915504,1.1146602652176147,1.1398826501020953,3.0,0.024,28.809999465942383
2009-11-04,9,0.7395413432899788,0.19994614341214262,0.17917995401906783,1.1158957178371913,1.1407313521144842,3.0,0.024,27.71999931335449
2009-11-05,9,0.7471712305526858,0.2025087544358243,0.18199776174495721,1.1126991480236454,1.13573074544094,3.0,0.024,25.43000030517578
2009-11-06,9,0.7486185567209637,0.20198447199795447,0.18160353203748578,1.1122276628202459,1.134789571406475,3.0,0.015,24.190000534057617
2009-11-09,9,0.7625180567549512,0.20552074481291954,0.1857879165814376,1.1062115803577157,1.1258684843623707,3.0,0.015,23.149999618530277
2009-11-10,9,0.7499125165228927,0.197518910074621,0.17717804426633088,1.1148046638200504,1.1339501072436537,3.0,0.015,22.84000015258789
2009-11-11,9,0.7505779101057278,0.19684886568977927,0.17652589135289382,1.1151274421056891,1.1335191538584874,3.0,0.015,23.040000915527344
2009-11-12,9,0.7551795716486197,0.19800245029413252,0.17799368580681418,1.1124127768725172,1.130552198549312,3.0,0.015,24.239999771118164
2009-11-13,9,0.7533104519886372,0.19764651765885716,0.1775016321163806,1.113491269360658,1.1317545150517632,3.0,0.003,23.36000061035156
2009-11-16,9,0.7489545414739048,0.19621521654405794,0.1758693672871579,1.1156872829574664,1.1345714201028472,3.0,0.003,22.88999938964844
2009-11-17,9,0.749408764379888,0.19610760676605563,0.17584155978184604,1.1152517471373218,1.134276697947745,3.0,0.003,22.40999984741211
2009-11-18,9,0.7519438475825729,0.19581396880004756,0.1758998596324916,1.1132127632686155,1.1326360188174442,3.0,0.003,21.6299991607666
2009-11-19,9,0.7582708983593736,0.19800342266332158,0.17845043641287273,1.109570963475875,1.128572075859051,3.0,0.003,22.6299991607666
2009-11-20,9,0.7564598499907444,0.19818733071185732,0.17851559546829118,1.1101961718916615,1.1297308636614292,3.0,-0.011,22.190000534057617
2009-11-23,9,0.7610182174573608,0.19943503465206466,0.1799781204386836,1.108107108608292,1.1268210086721722,3.0,-0.011,21.15999984741211
2009-11-24,9,0.7602670488076433,0.19800502563051925,0.17859247727492678,1.1086974583241187,1.1272989735634675,3.0,-0.011,20.46999931335449
2009-11-25,9,0.7479023014228054,0.19229018530261469,0.17247318072474604,1.1148990497803544,1.13525504868577,3.0,-0.011,20.479999542236328
2009-11-27,9,0.760758976088728,0.1963922528476754,0.17724527895136835,1.108025296975952,1.1269858939611712,3.0,-0.029,24.739999771118164
2009-11-30,9,0.7583465659382215,0.19641197776695438,0.1769064532251536,1.110258976912366,1.128523738010311,3.0,-0.029,24.51000022888184
2009-12-01,9,0.7581897864340286,0.19711305610136554,0.1772489362800248,1.1120690495426084,1.1286238985554287,3.0,-0.029,21.920000076293945
2009-12-02,9,0.7582921792093091,0.19644611163916828,0.1766614209959771,1.1119921402853525,1.1285584806307603,3.0,-0.029,21.1200008392334
2009-12-03,9,0.7599656324011111,0.19699188303958592,0.17728638930862112,1.1111506292604414,1.1274909343954196,3.0,-0.029,22.459999084472656
2009-12-04,9,0.7538690104128953,0.19693733049797973,0.1765687970572684,1.115357491131941,1.131394818963558,3.0,-0.054,21.25
2009-12-07,9,0.7525094562968949,0.19719009182473005,0.17664544935828166,1.1163043969775788,1.1322709332549865,3.0,-0.054,22.100000381469727
2009-12-08,9,0.7585701896769311,0.19816090849190232,0.17792513353743458,1.1137319644063115,1.1283809193240877,3.0,-0.054,23.690000534057617
2009-12-09,9,0.7662115168441506,0.19747054393952684,0.1778435246723506,1.1103611689170918,1.1235330861084996,3.0,-0.054,22.65999984741211
2009-12-10,9,0.760095124527381,0.1954307755093866,0.17538975327739173,1.1142656389982972,1.127408453690863,3.0,-0.054,22.31999969482422
2009-12-11,9,0.7567685524056745,0.19590235933905872,0.17553791213700246,1.1160116749375621,1.1295330900086062,3.0,-0.084,21.59000015258789
2009-12-14,9,0.7641860042759931,0.19614784074005312,0.17627377458841012,1.112745450638065,1.1248120287904966,3.0,-0.084,21.149999618530277
2009-12-15,9,0.7663633835346322,0.19610593342163588,0.17631341838750364,1.1122575650517537,1.1234373706444751,3.0,-0.084,21.489999771118164
2009-12-16,9,0.7666906021876138,0.19551700072696218,0.175782856907799,1.112264325238007,1.1232312210039337,3.0,-0.084,20.540000915527344
2009-12-17,9,0.7713860077556112,0.19571961920413353,0.17624744535711523,1.1104820203638328,1.1202855308835509,3.0,-0.084,22.51000022888184
2009-12-18,9,0.7668297614007809,0.19460100183703136,0.1747711019489108,1.1134621208368718,1.1231435842835351,3.0,-0.117,21.68000030517578
2009-12-21,9,0.7684985934173549,0.1948871765850689,0.17517245323635663,1.1125446551925124,1.1220942183396736,3.0,-0.117,20.489999771118164
2009-12-22,9,0.7631219269205863,0.1924829056170068,0.17244400217086397,1.1162052793595425,1.1254856574238266,3.0,-0.117,19.540000915527344
2009-12-23,9,0.7623795780807234,0.19266122142082207,0.17250029614473777,1.1168747284883969,1.1259563287847962,3.0,-0.117,19.709999084472656
2009-12-24,9,0.7630264875079109,0.19238474917375836,0.17228477481055413,1.116667154049488,1.1255461358023982,3.0,-0.117,19.46999931335449
2009-12-28,9,0.7450609266405291,0.183541112703648,0.1626185446018145,1.1286604068008617,1.137107249901822,3.0,-0.147,19.93000030517578
2009-12-29,9,0.7473121339406991,0.18271791157874942,0.16207835167215814,1.127343100998088,1.1356390152181863,3.0,-0.147,20.01000022888184
2009-12-30,9,0.7453363730207219,0.18059397494310558,0.1599039282962532,1.1293904838192597,1.136927298292848,3.0,-0.147,19.959999084472656
2009-12-31,9,0.7443255105747002,0.18050633217222756,0.15955650258218232,1.1313003810625308,1.1375881228007134,3.0,-0.147,21.68000030517578
2010-01-04,9,0.7469821765230322,0.183692579774418,0.16271591251733258,1.1289158935506751,1.13585385738235,3.0,-0.172,20.040000915527344
2010-01-05,9,0.7432543718615625,0.18281572902575788,0.1615278374322407,1.1317908537124273,1.138289610255329,3.0,-0.172,19.350000381469727
2010-01-06,9,0.7375208095925054,0.18334189711842713,0.16155154944867167,1.1348817002629783,1.1420667041653192,3.0,-0.172,19.15999984741211
2010-01-07,9,0.7334328691900664,0.18365914327290875,0.1613735831584221,1.1380991837592693,1.1447827905266643,3.0,-0.172,19.059999465942383
2010-01-08,9,0.7324871478488105,0.18371493967692692,0.16134189761406142,1.1386685194219237,1.1454139062065167,3.0,-0.192,18.1299991607666
2010-01-11,9,0.7289770591623633,0.18089349311845535,0.15840126430974513,1.1419952606232224,1.1477654807979605,3.0,-0.192,17.549999237060547
2010-01-12,9,0.7318740797158599,0.18183302864463033,0.15978007147342643,1.1380206991262463,1.145823587875399,3.0,-0.192,18.25
2010-01-13,9,0.7381125848935195,0.18174427256004835,0.1601309801680098,1.1349725853758081,1.1416751198202957,3.0,-0.192,17.850000381469727
2010-01-14,9,0.7321533983460139,0.18092857775830204,0.1589360621441429,1.1383733516325174,1.1456368791991507,3.0,-0.192,17.6299991607666
2010-01-15,9,0.7341622219635789,0.18155458059191354,0.15964951277189288,1.137207232516385,1.1442967776660917,3.0,-0.201,17.90999984741211
2010-01-19,9,0.7375963819103644,0.18235446944735745,0.16060966665718895,1.1353891284550224,1.1420166746728144,3.0,-0.201,17.579999923706055
2010-01-20,9,0.7431326938821088,0.1834423784223398,0.16200676525158167,1.132313074318042,1.138369379124707,3.0,-0.201,18.68000030517578
2010-01-21,9,0.7505635222550259,0.18710570378684185,0.16591752188846856,1.127703100053629,1.1335284671960923,3.0,-0.201,22.270000457763672
2010-01-22,9,0.7506149584799894,0.19032913764459805,0.1689815017391865,1.1263312000763281,1.133495173291651,3.0,-0.2,27.309999465942383
2010-01-25,9,0.7561547225619243,0.18972244021384665,0.16895353477911595,1.1229267293039074,1.1299264490837204,3.0,-0.2,25.40999984741211
2010-01-26,9,0.7497108036605341,0.18474875383517766,0.16363627133087497,1.1290207991944092,1.134080847104046,3.0,-0.2,24.549999237060547
2010-01-27,9,0.7351121862835943,0.17975108944639542,0.1576411964437752,1.1402545368938888,1.1436646848743746,3.0,-0.2,23.13999938964844
2010-01-28,9,0.7039716038060848,0.17099284336833687,0.14715744240753703,1.1619721066827882,1.1649477157436094,3.0,-0.2,23.729999542236328
2010-01-29,9,0.70813858885843,0.1719992289089994,0.14836464335302282,1.159300659657435,1.1620307912415984,3.0,-0.196,24.6200008392334
2010-02-01,9,0.7164138324415809,0.17507115127854148,0.15171468110975256,1.1539499671221174,1.1563024279544416,3.0,-0.196,22.59000015258789
2010-02-02,9,0.721556090143081,0.17668084727641414,0.15353636375926347,1.1507426836904902,1.152785199647481,3.0,-0.196,21.479999542236328
2010-02-03,9,0.7123537893836466,0.1733359780994529,0.1497018503178943,1.1578746537292035,1.1591022962926365,3.0,-0.196,21.600000381469727
2010-02-04,9,0.7502117215901425,0.1852630572578309,0.16348922073593483,1.1331820925188996,1.1337562612221366,3.0,-0.196,26.07999992370605
2010-02-05,9,0.7285478410798059,0.1796228517215426,0.15654827554717546,1.1473959140956087,1.1480540292294996,3.0,-0.193,26.11000061035156
2010-02-08,9,0.7309146349678842,0.18060615982471595,0.15764530552969194,1.1456488299342311,1.1464656183235808,3.0,-0.193,26.51000022888184
2010-02-09,9,0.7366889773200409,0.18287585526814407,0.1601969079736853,1.1415691949446622,1.1426178187813008,3.0,-0.193,26.0
2010-02-10,9,0.733281221211437,0.18143045350593437,0.1586305447620347,1.1437296251998776,1.1448839207413917,3.0,-0.193,25.399999618530277
2010-02-11,9,0.7372012773747544,0.18200440547841365,0.15949846943782617,1.1411044013143994,1.1422783098031786,3.0,-0.193,23.959999084472656
2010-02-12,9,0.731574658732932,0.1790409931449173,0.15632441952478635,1.1453168589346918,1.1460238352472618,3.0,-0.196,22.729999542236328
2010-02-16,9,0.7446004182674555,0.18256309167880555,0.16061645368266456,1.1366400358925974,1.1374082951238087,3.0,-0.196,22.25
2010-02-17,9,0.7443097768936848,0.18273280498472602,0.16078515392941176,1.1365029700748974,1.1375984173862232,3.0,-0.196,21.71999931335449
2010-02-18,9,0.7413152878915349,0.18095766050705211,0.1589072703014347,1.1387626265544022,1.1395628218823137,3.0,-0.196,20.6299991607666
2010-02-19,9,0.7421388597608547,0.18101671310132136,0.15900314089135406,1.1384474047906328,1.1390215390079037,3.0,-0.213,20.020000457763672
2010-02-22,9,0.7347550774824456,0.1796327358337264,0.15707822607610092,1.1435877544650799,1.1439021771174238,3.0,-0.213,19.940000534057617
2010-02-23,9,0.7417267218602636,0.18100622380166742,0.15893112548528987,1.1388972628802074,1.1392923153333676,3.0,-0.213,21.3700008392334
2010-02-24,9,0.743235162826928,0.18120280830708035,0.15916395726595722,1.1384663426299273,1.1383022020763853,3.0,-0.213,20.270000457763672
2010-02-25,9,0.7325437060539611,0.1770113818516839,0.1544838929062717,1.145824192552424,1.1453761334245407,3.0,-0.213,20.100000381469727
2010-02-26,9,0.7365247569706909,0.1763009112443981,0.15431863712593955,1.1424473059629137,1.142726714175694,3.0,-0.242,19.5
2010-03-01,9,0.7350251732780338,0.17495638702157412,0.15310951470191775,1.1426878816916708,1.1437225385208316,3.0,-0.242,19.26000022888184
2010-03-02,9,0.7376334857916907,0.17476077544191607,0.15318743630858456,1.1408296897786947,1.1419921140062508,3.0,-0.242,19.059999465942383
2010-03-03,9,0.7393035150985906,0.1735080135973469,0.15220086230256205,1.1399936306039324,1.1408882873861002,3.0,-0.242,18.82999992370605
2010-03-04,9,0.7453145065595703,0.17285849145178495,0.15224575419990583,1.1353912124525563,1.136941580727681,3.0,-0.242,18.71999931335449
2010-03-05,9,0.754684570110545,0.1747116403345066,0.15473453778170926,1.1291056466073521,1.1308702366237364,3.0,-0.281,17.420000076293945
2010-03-08,9,0.7507171276298351,0.17304496652900675,0.15288929505522375,1.1318318033090724,1.1334290494186763,3.0,-0.281,17.790000915527344
2010-03-09,9,0.7503819975650389,0.1728077046113509,0.15265487584942697,1.132015624458677,1.1336459888827277,3.0,-0.281,17.920000076293945
2010-03-10,9,0.7530304627179198,0.17207242048574065,0.15230192184267174,1.1298112223658732,1.1319349494882176,3.0,-0.281,18.56999969482422
2010-03-11,9,0.7577059220357503,0.17148876381421352,0.15216164518347935,1.127017019350896,1.128933189618687,3.0,-0.281,18.059999465942383
2010-03-12,9,0.7539902517259209,0.1708573692185124,0.15128778684613042,1.1293533521796146,1.1313167882211408,3.0,-0.327,17.579999923706055
2010-03-15,9,0.7506779871251769,0.1706099712352832,0.15088343122034226,1.130740266544796,1.1334543797855035,3.0,-0.327,18.0
2010-03-16,9,0.7555712178746128,0.1712953308210793,0.15191422400451768,1.1275792766843562,1.1303007562261043,3.0,-0.327,17.690000534057617
2010-03-17,9,0.7510579057742893,0.1691711134592556,0.14963812279828217,1.1305348549935006,1.133208581448025,3.0,-0.327,16.90999984741211
2010-03-18,9,0.75074651089639,0.16899799001123883,0.1494341654148198,1.1309193553034615,1.1334100347113236,3.0,-0.327,16.6200008392334
2010-03-19,9,0.7487533805830169,0.1684776748166037,0.14880595518769169,1.132197126143908,1.1347020166006792,3.0,-0.373,16.969999313354492
2010-03-22,9,0.7489401447037729,0.16871458513464122,0.14898607726290272,1.132418466437809,1.1345807651917317,3.0,-0.373,16.8700008392334
2010-03-23,9,0.7522381034692266,0.16896061774214902,0.14951749474653123,1.130039117018237,1.1324460403109555,3.0,-0.373,16.350000381469727
2010-03-24,9,0.752526846280294,0.16933942094757934,0.1498318433374116,1.1301964734308043,1.1322597140709996,3.0,-0.373,17.549999237060547
2010-03-25,9,0.7489636726177058,0.17009996830500296,0.15015091951788623,1.1328599841490838,1.134565493104864,3.0,-0.373,18.399999618530277
2010-03-26,9,0.7475515810383396,0.17021357570152254,0.15013708425500824,1.1337210692890127,1.1354831825257734,3.0,-0.413,17.770000457763672
2010-03-29,9,0.7471722498628022,0.17108733635380485,0.15084081212716033,1.1342244445725769,1.1357300817749172,3.0,-0.413,17.59000015258789
2010-03-30,9,0.7439311627368752,0.16938946319752196,0.14912180927342572,1.1359134121484136,1.1378462298577454,3.0,-0.413,17.1299991607666
2010-03-31,9,0.7387005484840278,0.16604145542875923,0.14562444962923765,1.1402031448119023,1.141286456363236,3.0,-0.413,17.59000015258789
2010-04-01,9,0.7460205008744668,0.16647171525945476,0.14662498556809897,1.1353570785665184,1.1364807207325351,3.0,-0.413,17.469999313354492
2010-04-05,9,0.7499950986933017,0.16669908669154218,0.14725982331712376,1.1320065645641582,1.1338965947892576,3.0,-0.442,17.020000457763672
