xi,target,J,h_eff_star,h0_star_pred_window,h0_star_pred_equil
0.5,0.2,3.27,0.4507092572876148,2.2535462864380738,0.06438703675537354
0.5,0.2,3.28,0.4524506730197092,2.262253365098546,0.06463581043138703
0.5,0.2,3.29,0.454184964282321,2.270924821411605,0.06488356632604586
0.5,0.2,3.3,0.45591221265606335,2.2795610632803167,0.06513031609372334
0.5,0.2,3.31,0.45763249816194135,2.2881624908097065,0.06537607116599162
0.5,0.2,3.32,0.45934589930287356,2.296729496514368,0.06562084275755337
0.5,0.2,3.33,0.46105249310380647,2.305262465519032,0.06586464187197236
0.5,0.2,3.34,0.4627523551504715,2.3137617757523574,0.06610747930721021
0.5,0.2,3.35,0.4644455596268455,2.3222277981342274,0.06634936566097793
0.5,0.2,3.36,0.4661321793513663,2.3306608967568314,0.06659031133590947
0.5,0.2,3.37,0.4678122858119518,2.339061429059759,0.06683032654456454
0.5,0.2,3.38,0.46948594919987385,2.347429745999369,0.0670694213142677
0.5,0.2,3.39,0.47115323844252893,2.3557661922126445,0.06730760549178985
0.5,0.2,3.4,0.47281422123515093,2.3640711061757544,0.0675448887478787
0.5,0.2,3.41,0.4744689640715079,2.3723448203575392,0.06778128058164398
0.5,0.2,3.42,0.47611753227362175,2.3805876613681085,0.06801679032480311
0.5,0.2,3.43,0.47775999002054814,2.3887999501027406,0.06825142714579259
0.5,0.2,3.44,0.4793964003762531,2.3969820018812653,0.06848520005375044
0.5,0.2,3.45,0.48102682531662044,2.405134126583102,0.06871811790237435
0.5,0.2,3.46,0.4826513257556256,2.413256628778128,0.0689501893936608
0.5,0.2,3.47,0.48426996157070157,2.421349807853508,0.06918142308152879
0.5,0.2,3.48,0.48588279162733244,2.4294139581366623,0.0694118273753332
0.5,0.2,3.49,0.48748987380289993,2.4374493690144994,0.06964141054327141
0.5,0.2,3.5,0.4890912650098134,2.445456325049067,0.06987018071568764
0.5,0.2,3.51,0.4906870212179462,2.453435106089731,0.07009814588827804
0.5,0.2,3.52,0.49227719747640486,2.461385987382024,0.0703253139252007
0.5,0.2,3.53,0.49386184793465704,2.469309239673285,0.07055169256209386
0.5,0.2,3.54,0.49544102586303884,2.477205129315194,0.07077728940900554
0.5,0.2,3.55,0.49701478367266416,2.485073918363321,0.07100211195323773
0.5,0.2,3.56,0.4985831729347582,2.492915864673791,0.07122616756210831
0.5,0.2,3.57,0.5001462443994334,2.500731221997167,0.07144946348563334
0.5,0.2,3.58,0.5017040480139319,2.508520240069659,0.07167200685913312
0.5,0.2,3.59,0.5032566329403446,2.516283164701723,0.07189380470576352
0.5,0.2,3.6,0.5048040475728349,2.5240202378641743,0.07211486393897641
0.5,0.2,3.61,0.5063463395543767,2.531731697771883,0.07233519136491096
0.5,0.2,3.62,0.5078835557930267,2.539417778965133,0.0725547936847181
0.5,0.2,3.63,0.5094157424777447,2.547078712388723,0.07277367749682066
0.5,0.2,3.64,0.5109429450937806,2.554714725468903,0.07299184929911151
0.5,0.2,3.65,0.5124652084376373,2.5623260421881864,0.07320931549109104
0.5,0.2,3.66,0.5139825766316295,2.5699128831581475,0.07342608237594707
0.5,0.2,3.67,0.5154950931380459,2.5774754656902292,0.07364215616257798
0.5,0.2,3.68,0.5170028007729341,2.5850140038646705,0.07385754296756201
0.5,0.2,3.69,0.5185057417195142,2.592528708597571,0.07407224881707346
0.5,0.2,3.7,0.5200039575412378,2.6000197877061892,0.07428627964874826
0.5,0.2,3.71,0.5214974891945016,2.6074874459725077,0.07449964131350022
0.5,0.2,3.72,0.5229863770410283,2.6149318852051415,0.07471233957728976
0.5,0.2,3.73,0.5244706608599229,2.6223533042996143,0.07492438012284612
0.5,0.2,3.74,0.525950379859417,2.6297518992970845,0.07513576855134528
0.5,0.2,3.75,0.5274255726883101,2.6371278634415507,0.0753465103840443
0.5,0.2,3.76,0.528896277447118,2.6444813872355897,0.075556611063874
0.5,0.2,3.77,0.5303625316989355,2.6518126584946775,0.0757660759569908
0.5,0.2,3.78,0.5318243724800258,2.659121862400129,0.0759749103542894
0.5,0.2,3.79,0.5332818363101888,2.666409181550944,0.07618311947288411
0.5,0.2,3.8,0.5347349592026754,2.673674796013377,0.07639070845752506
0.5,0.2,3.81,0.5361837766741496,2.680918883370748,0.07659768238202137
0.5,0.2,3.82,0.5376283237542049,2.688141618771024,0.0768040462506007
0.5,0.2,3.83,0.5390686349946999,2.6953431749734995,0.07700980499924284
0.5,0.2,3.84,0.5405047444783566,2.702523722391783,0.07721496349690808
0.5,0.2,3.85,0.541936685829646,2.70968342914823,0.07741952654709229
0.5,0.2,3.86,0.5433644922204505,2.716822461102252,0.07762349888863578
0.5,0.2,3.87,0.5447881963805217,2.7239409819026084,0.07782688519721738
0.5,0.2,3.88,0.5462078306052344,2.7310391530261717,0.07802969008646206
0.5,0.2,3.89,0.5476234267636427,2.7381171338182133,0.07823191810909182
0.5,0.2,3.9,0.5490350163063451,2.7451750815317255,0.0784335737580493
0.5,0.2,3.91,0.5504426302731649,2.752213151365824,0.07863466146759499
0.5,0.2,3.92,0.551846299300647,2.7592314965032347,0.07883518561437815
0.5,0.2,3.93,0.553246053629385,2.7662302681469244,0.07903515051848356
0.5,0.2,3.94,0.5546419231111706,2.7732096155558525,0.07923456044445294
0.5,0.2,3.95,0.5560339372159846,2.780169686079923,0.07943341960228352
0.5,0.2,3.96,0.5574221250388227,2.7871106251941136,0.07963173214840324
0.5,0.2,3.97,0.5588065153063658,2.794032576531829,0.07982950218662369
0.5,0.2,3.98,0.5601871363834993,2.800935681917496,0.08002673376907132
0.5,0.2,3.99,0.5615640162796839,2.807820081398419,0.0802234308970977
0.5,0.2,4.0,0.5629371826551829,2.8146859132759143,0.08041959752216898
0.5,0.2,4.01,0.5643066628271496,2.8215333141357477,0.08061523754673565
0.5,0.2,4.02,0.5656724837755795,2.8283624188778975,0.0808103548250828
0.5,0.2,4.03,0.567034672149129,2.8351733607456446,0.08100495316416127
0.5,0.2,4.04,0.5683932542708041,2.8419662713540204,0.08119903632440059
0.5,0.2,4.05,0.5697482561435291,2.848741280717645,0.08139260802050416
0.5,0.2,4.06,0.5710997034555889,2.8554985172779443,0.08158567192222699
0.5,0.2,4.07,0.5724476215859536,2.862238107929768,0.08177823165513623
0.5,0.2,4.08,0.573792035609488,2.86896017804744,0.08197029080135543
0.5,0.2,4.09,0.5751329703020498,2.875664851510249,0.08216185290029283
0.5,0.2,4.1,0.5764704501454763,2.882352250727381,0.08235292144935376
0.5,0.2,4.11,0.5778044993324662,2.889022496662331,0.08254349990463804
0.5,0.2,4.12,0.5791351417713552,2.8956757088567757,0.08273359168162217
0.5,0.2,4.13,0.5804624010907948,2.902312005453974,0.08292320015582784
0.5,0.2,4.14,0.5817863006443271,2.9089315032216354,0.0831123286634753
0.5,0.2,4.15,0.5831068635148686,2.915534317574343,0.08330098050212409
0.5,0.2,4.16,0.5844241125190967,2.922120562595483,0.08348915893129952
0.5,0.2,4.17,0.5857380702117471,2.928690351058735,0.08367686717310673
0.5,0.2,4.18,0.5870487588898217,2.935243794449108,0.08386410841283166
0.5,0.2,4.19,0.5883562005967108,2.9417810029835536,0.08405088579953011
0.5,0.2,4.2,0.5896604171262279,2.948302085631139,0.08423720244660397
0.5,0.2,4.21,0.5909614300265661,2.9548071501328304,0.08442306143236658
0.5,0.2,4.22,0.5922592606041713,2.9612963030208563,0.0846084658005959
0.5,0.2,4.23,0.5935539299275396,2.967769649637698,0.0847934185610771
0.5,0.2,4.24,0.5948454588309343,2.9742272941546712,0.08497792269013348
0.5,0.2,4.25,0.5961338679180322,2.980669339590161,0.08516198113114747
0.5,0.2,4.26,0.5974191775654975,2.987095887827487,0.08534559679507106
0.5,0.2,4.27,0.5987014079264792,2.9935070396323957,0.0855287725609256
0.5,0.2,4.28,0.5999805789340469,2.9999028946702344,0.08571151127629241
0.5,0.2,4.29,0.6012567103045539,3.006283551522769,0.08589381575779341
0.5,0.2,4.3,0.6025298215409355,3.0126491077046773,0.08607568879156222
0.5,0.2,4.31,0.6037999319359427,3.0189996596797135,0.0862571331337061
0.5,0.2,4.32,0.605067060575316,3.02533530287658,0.08643815151075943
0.5,0.2,4.33,0.6063312263408932,3.031656131704466,0.0866187466201276
0.5,0.2,4.34,0.6075924479136594,3.037962239568297,0.08679892113052277
0.5,0.2,4.35,0.6088507437767404,3.0442537188837018,0.0869786776823915
0.5,0.2,4.36,0.6101061322183362,3.0505306610916807,0.08715801888833374
0.5,0.2,4.37,0.6113586313345991,3.0567931566729953,0.08733694733351416
0.5,0.2,4.38,0.6126082590324592,3.0630412951622956,0.0875154655760656
0.5,0.2,4.39,0.6138550330323944,3.069275165161972,0.08769357614748492
0.5,0.2,4.4,0.6150989708711497,3.0754948543557483,0.08787128155302139
0.5,0.2,4.41,0.6163400899044049,3.0817004495220246,0.08804858427205785
0.5,0.2,4.42,0.6175784073093934,3.087892036546967,0.08822548675848477
0.5,0.2,4.43,0.6188139400874719,3.0940697004373594,0.08840199144106742
0.5,0.2,4.44,0.6200467050666432,3.100233525333216,0.08857810072380616
0.5,0.2,4.45,0.62127671890403,3.10638359452015,0.08875381698629001
0.5,0.2,4.46,0.6225039980883091,3.1125199904415455,0.08892914258404416
0.5,0.2,4.47,0.6237285589420947,3.1186427947104733,0.08910407984887067
0.5,0.2,4.48,0.6249504176242832,3.1247520881214155,0.08927863108918331
0.5,0.2,4.49,0.6261695901323517,3.1308479506617584,0.08945279859033596
0.5,0.2,4.5,0.6273860923046195,3.1369304615230975,0.08962658461494565
0.5,0.2,4.51,0.6285999398224648,3.1429996991123237,0.08979999140320925
0.5,0.2,4.52,0.6298111482125042,3.149055741062521,0.08997302117321489
0.5,0.2,4.53,0.6310197328487326,3.155098664243663,0.0901456761212475
0.5,0.2,4.54,0.6322257089546254,3.1611285447731268,0.09031795842208934
0.5,0.2,4.55,0.6334290916052038,3.1671454580260185,0.09048987022931483
0.5,0.2,4.56,0.6346298957290619,3.1731494786453096,0.09066141367558027
0.5,0.2,4.57,0.6358281361103624,3.1791406805518116,0.09083259087290892
0.5,0.2,4.58,0.6370238273907918,3.1851191369539587,0.09100340391297025
0.5,0.2,4.59,0.6382169840714875,3.1910849203574374,0.09117385486735537
0.5,0.2,4.6,0.6394076205149256,3.197038102574628,0.09134394578784652
0.5,0.2,4.61,0.6405957509467822,3.202978754733911,0.09151367870668317
0.5,0.2,4.62,0.6417813894577578,3.2089069472887886,0.09168305563682254
0.5,0.2,4.63,0.6429645500053721,3.2148227500268605,0.09185207857219602
0.5,0.2,4.64,0.6441452464157293,3.2207262320786465,0.09202074948796134
0.5,0.2,4.65,0.6453234923852526,3.2266174619262626,0.09218907034075037
0.5,0.2,4.66,0.646499301482388,3.23249650741194,0.09235704306891257
0.5,0.2,4.67,0.6476726871492813,3.238363435746406,0.09252466959275447
0.5,0.2,4.68,0.648843662703426,3.2442183135171296,0.09269195181477514
0.5,0.2,4.69,0.6500122413392848,3.250061206696424,0.09285889161989783
0.5,0.2,4.7,0.6511784361298807,3.2558921806494032,0.09302549087569724
0.5,0.2,4.71,0.6523422600283663,3.261711300141831,0.09319175143262375
0.5,0.2,4.72,0.6535037258695637,3.2675186293478187,0.0933576751242234
0.5,0.2,4.73,0.65466284637148,3.2733142318573996,0.09352326376735429
0.5,0.2,4.74,0.655819634136798,3.27909817068399,0.09368851916239972
0.5,0.2,4.75,0.6569741016543436,3.284870508271718,0.09385344309347765
0.5,0.2,4.76,0.658126261300526,3.29063130650263,0.09401803732864657
0.5,0.2,4.77,0.6592761253407585,3.2963806267037925,0.09418230362010836
0.5,0.2,4.78,0.6604237059308538,3.3021185296542686,0.09434624370440768
0.5,0.2,4.79,0.661569015118397,3.307845075591985,0.09450985930262815
0.5,0.2,4.8,0.662712064844097,3.3135603242204845,0.09467315212058527
0.5,0.2,4.81,0.6638528669431165,3.3192643347155824,0.09483612384901664
0.5,0.2,4.82,0.6649914331463804,3.324957165731902,0.09499877616376863
0.5,0.2,4.83,0.6661277750818627,3.3306388754093135,0.0951611107259804
0.5,0.2,4.84,0.6672619042758546,3.336309521379273,0.09532312918226495
0.5,0.2,4.85,0.6683938321542104,3.341969160771052,0.0954848331648872
0.5,0.2,4.86,0.669523570043577,3.3476178502178846,0.09564622429193957
0.5,0.2,4.87,0.6706511291725998,3.353255645862999,0.09580730416751426
0.5,0.2,4.88,0.6717765206731137,3.358882603365568,0.09596807438187338
0.5,0.2,4.89,0.6728997555813134,3.364498777906567,0.09612853651161621
0.5,0.2,4.9,0.6740208448389062,3.370104224194531,0.09628869211984374
0.5,0.2,4.91,0.6751397992942465,3.3756989964712325,0.09644854275632093
0.5,0.2,4.92,0.6762566297034536,3.3812831485172676,0.09660808995763623
0.5,0.2,4.93,0.677371346731511,3.386856733657555,0.09676733524735871
0.5,0.2,4.94,0.6784839609533515,3.3924198047667575,0.09692628013619307
0.5,0.2,4.95,0.6795944828549212,3.397972414274606,0.0970849261221316
0.5,0.2,4.96,0.6807029228342327,3.4035146141711636,0.09724327469060468
0.5,0.2,4.97,0.6818092912023985,3.4090464560119926,0.09740132731462836
0.5,0.2,4.98,0.6829135981846506,3.4145679909232527,0.09755908545495008
0.5,0.2,4.99,0.6840158539213423,3.4200792696067115,0.09771655056019177
0.5,0.2,5.0,0.6851160684689399,3.4255803423446993,0.09787372406699142
0.5,0.3,2.5,0.18204538840776824,0.9102269420388411,0.026006484058252604
0.5,0.3,2.51,0.18385176947683224,0.9192588473841612,0.02626453849669032
0.5,0.3,2.52,0.18564037869340894,0.9282018934670446,0.02652005409905842
0.5,0.3,2.53,0.1874117249392223,0.9370586246961116,0.026773103562746044
0.5,0.3,2.54,0.18916629321496764,0.9458314660748381,0.027023756173566806
0.5,0.3,2.55,0.1909045461809506,0.9545227309047529,0.027272078025850084
0.5,0.3,2.56,0.19262692557223324,0.9631346278611661,0.02751813222460475
0.5,0.3,2.57,0.19433385350055732,0.9716692675027866,0.027761979071508187
0.5,0.3,2.58,0.19602573365392625,0.9801286682696312,0.028003676236275178
0.5,0.3,2.59,0.19770295240350733,0.9885147620175366,0.02824327891478676
0.5,0.3,2.6,0.19936587982646145,0.9968293991323072,0.02848083997520878
0.5,0.3,2.61,0.20101487065237675,1.0050743532618838,0.028716410093196677
0.5,0.3,2.62,0.20265026514016257,1.0132513257008129,0.02895003787716608
0.5,0.3,2.63,0.20427238989155352,1.0213619494577675,0.029181769984507645
0.5,0.3,2.64,0.20588155860673496,1.0294077930336747,0.029411651229533566
0.5,0.3,2.65,0.20747807278704275,1.0373903639352138,0.02963972468386325
0.5,0.3,2.66,0.209062222389202,1.04531111194601,0.029866031769886
0.5,0.3,2.67,0.21063428643512708,1.0531714321756354,0.030090612347875297
0.5,0.3,2.68,0.2121945335809165,1.0609726679045823,0.030313504797273787
0.5,0.3,2.69,0.21374322264833348,1.0687161132416674,0.03053474609261907
0.5,0.3,2.7,0.21528060312175035,1.0764030156087516,0.030754371874535762
0.5,0.3,2.71,0.2168069156132606,1.084034578066303,0.030972416516180084
0.5,0.3,2.72,0.2183223922984171,1.0916119614920854,0.031188913185488158
0.5,0.3,2.73,0.21982725732483227,1.0991362866241612,0.03140389390354747
0.5,0.3,2.74,0.22132172719567803,1.10660863597839,0.031617389599382574
0.5,0.3,2.75,0.22280601112994314,1.1140300556497156,0.031829430161420445
0.5,0.3,2.76,0.22428031140114962,1.121401557005748,0.032040044485878515
0.5,0.3,2.77,0.22574482365608198,1.1287241182804097,0.03224926052229742
0.5,0.3,2.78,0.2271997372149466,1.1359986860747329,0.032457105316420945
0.5,0.3,2.79,0.22864523535427703,1.1432261767713852,0.03266360505061101
0.5,0.3,2.8,0.2300814955737717,1.1504074778688584,0.03286878508196738
0.5,0.3,2.81,0.23150868984817227,1.1575434492408614,0.03307266997831033
0.5,0.3,2.82,0.2329269848651934,1.1646349243259668,0.033275283552170486
0.5,0.3,2.83,0.23433654225043568,1.1716827112521784,0.03347664889291938
0.5,0.3,2.84,0.23573751878014243,1.178687593900712,0.033676788397163204
0.5,0.3,2.85,0.23713006658259483,1.1856503329129742,0.033875723797513545
0.5,0.3,2.86,0.23851433332887523,1.192571666644376,0.034073476189839316
0.5,0.3,2.87,0.23989046241368261,1.199452312068413,0.03427006605909751
0.5,0.3,2.88,0.24125859312681944,1.206292965634097,0.034465513303831345
0.5,0.3,2.89,0.24261886081593792,1.2130943040796895,0.0346598372594197
0.5,0.3,2.9,0.24397139704108087,1.2198569852054042,0.03485305672015441
0.5,0.3,2.91,0.24531632972151837,1.2265816486075918,0.03504518996021691
0.5,0.3,2.92,0.24665378327534335,1.2332689163767168,0.03523625475362048
0.5,0.3,2.93,0.24798387875225955,1.2399193937612978,0.03542626839317994
0.5,0.3,2.94,0.2493067339599627,1.2465336697998135,0.0356152477085661
0.5,0.3,2.95,0.25062246358448703,1.253112317922435,0.03580320908349815
0.5,0.3,2.96,0.2519311793048693,1.2596558965243465,0.03599016847212418
0.5,0.3,2.97,0.2532329899024505,1.2661649495122524,0.036176141414635786
0.5,0.3,2.98,0.254528001365123,1.272640006825615,0.03636114305216043
0.5,0.3,2.99,0.25581631698680124,1.279081584934006,0.03654518814097161
0.5,0.3,3.0,0.2570980374623866,1.2854901873119329,0.03672829106605523
0.5,0.3,3.01,0.2583732609784667,1.2918663048923333,0.03691046585406667
0.5,0.3,3.02,0.2596420832999875,1.2982104164999375,0.0370917261857125
0.5,0.3,3.03,0.26090459785310893,1.3045229892655446,0.03727208540758699
0.5,0.3,3.04,0.26216089580445373,1.3108044790222686,0.03745155654349339
0.5,0.3,3.05,0.26341106613693127,1.3170553306846562,0.037630152305275895
0.5,0.3,3.06,0.2646551957223247,1.3232759786116235,0.03780788510318924
0.5,0.3,3.07,0.26589336939080194,1.3294668469540096,0.03798476705582885
0.5,0.3,3.08,0.2671256699975122,1.335628349987561,0.0381608099996446
0.5,0.3,3.09,0.26835217848641185,1.3417608924320592,0.03833602549805883
0.5,0.3,3.1,0.2695729739514669,1.3478648697573343,0.03851042485020956
0.5,0.3,3.11,0.27078813369535226,1.3539406684767612,0.03868401909933604
0.5,0.3,3.12,0.27199773328578175,1.3599886664289087,0.03885681904082596
0.5,0.3,3.13,0.27320184660957747,1.3660092330478872,0.03902883522993964
0.5,0.3,3.14,0.2744005459245936,1.372002729622968,0.03920007798922766
0.5,0.3,3.15,0.27559390190959276,1.3779695095479638,0.03937055741565611
0.5,0.3,3.16,0.2767819837121784,1.3839099185608918,0.03954028338745406
0.5,0.3,3.17,0.27796485899486945,1.3898242949743471,0.03970926557069564
0.5,0.3,3.18,0.2791425939794098,1.395712969897049,0.03987751342562997
0.5,0.3,3.19,0.28031525348938935,1.4015762674469467,0.040045036212769905
0.5,0.3,3.2,0.28148290099125906,1.4074145049562952,0.040211842998751295
0.5,0.3,3.21,0.28264559863381084,1.4132279931690541,0.040377942661972976
0.5,0.3,3.22,0.2838034072861925,1.4190170364309624,0.0405433438980275
0.5,0.3,3.23,0.2849563865745236,1.424781932872618,0.04070805522493194
0.5,0.3,3.24,0.28610459491717577,1.4305229745858787,0.04087208498816797
0.5,0.3,3.25,0.28724808955877407,1.4362404477938702,0.04103544136553915
0.5,0.3,3.26,0.28838692660297854,1.4419346330148926,0.04119813237185408
0.5,0.3,3.27,0.2895211610440968,1.4476058052204839,0.0413601658634424
0.5,0.3,3.28,0.2906508467975795,1.4532542339878975,0.04152154954251136
0.5,0.3,3.29,0.29177603672944535,1.4588801836472267,0.04168229096134934
0.5,0.3,3.3,0.29289678268468256,1.4644839134234127,0.041842397526383225
0.5,0.3,3.31,0.2940131355146693,1.4700656775733463,0.042001876502095616
0.5,0.3,3.32,0.295125145103655,1.475625725518275,0.04216073501480786
0.5,0.3,3.33,0.29623286039433855,1.4811643019716927,0.042318980056334075
0.5,0.3,3.34,0.29733632941258537,1.4866816470629267,0.0424766184875122
0.5,0.3,3.35,0.29843559929131597,1.4921779964565798,0.04263365704161657
0.5,0.3,3.36,0.2995307162935983,1.4976535814679914,0.0427901023276569
0.5,0.3,3.37,0.3006217258349791,1.5031086291748954,0.04294596083356844
0.5,0.3,3.38,0.3017086725050826,1.508543362525413,0.043101238929297514
0.5,0.3,3.39,0.30279160008850775,1.5139580004425386,0.043255942869786825
0.5,0.3,3.4,0.3038705515850478,1.5193527579252388,0.04341007879786397
0.5,0.3,3.41,0.3049455692292643,1.5247278461463214,0.04356365274703776
0.5,0.3,3.42,0.3060166945094353,1.5300834725471764,0.04371667064420504
0.5,0.3,3.43,0.30708396818590555,1.5354198409295277,0.043869138312272224
0.5,0.3,3.44,0.30814743030886094,1.5407371515443047,0.04402106147269442
0.5,0.3,3.45,0.30920712023554653,1.5460356011777325,0.04417244574793522
0.5,0.3,3.46,0.31026307664695374,1.5513153832347686,0.044323296663850535
0.5,0.3,3.47,0.3113153375639934,1.5565766878199667,0.04447361965199905
0.5,0.3,3.48,0.31236394036317316,1.5618197018158657,0.04462342005188188
0.5,0.3,3.49,0.313408921791803,1.567044608959015,0.044772703113114716
0.5,0.3,3.5,0.3144503179827373,1.5722515899136864,0.0449214739975339
0.5,0.3,3.51,0.3154881644686804,1.5774408223434018,0.04506973778124006
0.5,0.3,3.52,0.3165224961960633,1.5826124809803166,0.045217499456580476
0.5,0.3,3.53,0.31755334753851266,1.5877667376925633,0.04536476393407324
0.5,0.3,3.54,0.3185807523099228,1.5929037615496138,0.04551153604427468
0.5,0.3,3.55,0.31960474377714665,1.5980237188857331,0.04565782053959238
0.5,0.3,3.56,0.32062535467232073,1.6031267733616035,0.04580362209604582
0.5,0.3,3.57,0.3216426172048333,1.6082130860241663,0.04594894531497618
0.5,0.3,3.58,0.3226565630729507,1.6132828153647534,0.046093794724707246
0.5,0.3,3.59,0.32366722347511345,1.6183361173755673,0.04623817478215907
0.5,0.3,3.6,0.32467462912091394,1.6233731456045697,0.04638208987441628
0.5,0.3,3.61,0.32567881024176437,1.6283940512088217,0.046525544320252056
0.5,0.3,3.62,0.3266797966012683,1.6333989830063413,0.04666854237160976
0.5,0.3,3.63,0.3276776175053043,1.6383880875265213,0.04681108821504347
0.5,0.3,3.64,0.32867230181183227,1.6433615090591613,0.04695318597311889
0.5,0.3,3.65,0.3296638779404299,1.6483193897021493,0.0470948397057757
0.5,0.3,3.66,0.33065237388157104,1.6532618694078551,0.047236053411653
0.5,0.3,3.67,0.331637817205652,1.65818908602826,0.047376831029378855
0.5,0.3,3.68,0.33262023507177557,1.6631011753588778,0.04751717643882508
0.5,0.3,3.69,0.3335996542363002,1.6679982711815011,0.047657093462328604
0.5,0.3,3.7,0.33457610106116165,1.6728805053058082,0.04779658586588024
0.5,0.3,3.71,0.33554960152197516,1.6777480076098756,0.047935657360282165
0.5,0.3,3.72,0.3365201812159245,1.6826009060796223,0.048074311602274926
0.5,0.3,3.73,0.3374878653694454,1.687439326847227,0.04821255219563506
0.5,0.3,3.74,0.3384526788457086,1.692263394228543,0.048350382692244086
0.5,0.3,3.75,0.33941464615191147,1.6970732307595573,0.04848780659313021
0.5,0.3,3.76,0.3403737914463798,1.701868957231899,0.04862482734948283
0.5,0.3,3.77,0.3413301385454921,1.7066506927274605,0.04876144836364173
0.5,0.3,3.78,0.3422837109304235,1.7114185546521172,0.048897672990060495
0.5,0.3,3.79,0.34323453175372426,1.7161726587686212,0.049033504536246324
0.5,0.3,3.8,0.3441826238457291,1.7209131192286455,0.049168946263675586
0.5,0.3,3.81,0.34512800972081026,1.7256400486040513,0.04930400138868718
0.5,0.3,3.82,0.3460707115833649,1.7303535579168243,0.04943867308333784
0.5,0.3,3.83,0.3470107513342956,1.7350537566714779,0.04957296447632794
0.5,0.3,3.84,0.3479481505757425,1.7397407528787125,0.049706878653677504
0.5,0.3,3.85,0.34888293061780906,1.7444146530890452,0.04984041865968701
0.5,0.3,3.86,0.34981511248354824,1.7490755624177412,0.04997358749764975
0.5,0.3,3.87,0.350744716914457,1.753723584572285,0.05010638813063672
0.5,0.3,3.88,0.35167176437573466,1.7583588218786732,0.050238823482247806
0.5,0.3,3.89,0.35259627506141555,1.7629813753070778,0.05037089643734508
0.5,0.3,3.9,0.35351826889937765,1.7675913444968883,0.050502609842768234
0.5,0.3,3.91,0.3544377655562369,1.7721888277811844,0.05063396650803385
0.5,0.3,3.92,0.35535478444212226,1.7767739222106111,0.05076496920601747
0.5,0.3,3.93,0.35626934471534144,1.781346723576707,0.050895620673620204
0.5,0.3,3.94,0.3571814652869382,1.785907326434691,0.05102592361241975
0.5,0.3,3.95,0.3580911648251419,1.7904558241257096,0.05115588068930599
0.5,0.3,3.96,0.35899846175971734,1.7949923087985866,0.051285494537102475
0.5,0.3,3.97,0.3599033742862126,1.799516871431063,0.05141476775517323
0.5,0.3,3.98,0.3608059203701117,1.8040296018505586,0.05154370291001596
0.5,0.3,3.99,0.3617061177508924,1.8085305887544618,0.05167230253584177
0.5,0.3,4.0,0.3626039839459917,1.8130199197299584,0.05180056913514167
0.5,0.3,4.01,0.36349953625468345,1.8174976812734172,0.05192850517924049
0.5,0.3,4.02,0.3643927917618688,1.821963958809344,0.0520561131088384
0.5,0.3,4.03,0.36528376734178264,1.8264188367089131,0.052183395334540375
0.5,0.3,4.04,0.36617247966161587,1.8308623983080792,0.052310354237373693
0.5,0.3,4.05,0.367058945185063,1.835294725925315,0.05243699216929471
0.5,0.3,4.06,0.367943180175786,1.8397159008789299,0.05256331145368371
0.5,0.3,4.07,0.3688252007008065,1.8441260035040323,0.0526893143858295
0.5,0.3,4.08,0.3697050226338232,1.848525113169116,0.05281500323340332
0.5,0.3,4.09,0.3705826616584579,1.8529133082922893,0.05294038023692255
0.5,0.3,4.1,0.3714581332714312,1.8572906663571558,0.05306544761020445
0.5,0.3,4.11,0.37233145278567037,1.8616572639283517,0.05319020754081005
0.5,0.3,4.12,0.37320263533335224,1.8660131766667611,0.05331466219047889
0.5,0.3,4.13,0.37407169586887995,1.8703584793443997,0.053438813695554276
0.5,0.3,4.14,0.3749386491717975,1.8746932458589873,0.05356266416739964
0.5,0.3,4.15,0.37580350984964433,1.8790175492482215,0.053686215692806336
0.5,0.3,4.16,0.37666629234074767,1.8833314617037382,0.053809470334392526
0.5,0.3,4.17,0.3775270109169598,1.8876350545847989,0.053932430130994254
0.5,0.3,4.18,0.37838567968633624,1.891928398431681,0.05405509709804803
0.5,0.3,4.19,0.3792423125957601,1.8962115629788003,0.054177473227965726
0.5,0.3,4.2,0.3800969234335121,1.9004846171675605,0.054299560490501726
0.5,0.3,4.21,0.38094952583178804,1.90474762915894,0.054421360833112574
0.5,0.3,4.22,0.38180013326916573,1.9090006663458285,0.05454287618130939
0.5,0.3,4.23,0.3826487590730209,1.9132437953651045,0.05466410843900299
0.5,0.3,4.24,0.38349541642189583,1.917477082109479,0.05478505948884226
0.5,0.3,4.25,0.3843401183478187,1.9217005917390935,0.054905731192545534
0.5,0.3,4.26,0.38518287773857895,1.9259143886928947,0.05502612539122557
0.5,0.3,4.27,0.38602370733995484,1.9301185366997742,0.05514624390570783
0.5,0.3,4.28,0.3868626197578994,1.9343130987894968,0.05526608853684277
0.5,0.3,4.29,0.3876996274606806,1.938498137303403,0.05538566106581151
0.5,0.3,4.3,0.38853474278098266,1.9426737139049133,0.055504963254426096
0.5,0.3,4.31,0.38936797791796385,1.9468398895898191,0.05562399684542341
0.5,0.3,4.32,0.39019934493927505,1.950996724696375,0.05574276356275358
0.5,0.3,4.33,0.3910288557830396,1.9551442789151978,0.0558612651118628
0.5,0.3,4.34,0.3918565222597947,1.9592826112989736,0.05597950317997068
0.5,0.3,4.35,0.39268235605439517,1.9634117802719757,0.05609747943634217
0.5,0.3,4.36,0.39350636872788153,1.9675318436394076,0.0562151955325545
