topology,J,mu,seed_idx,collapsed,collapse_type,collapse_step,final_m_avg,final_W,final_m_std,intra_corr,inter_corr
watts_strogatz,0.5,40,46,1,fragmentation,371,0.20027512258550076,0.0,5.874748045952207e-17,,
watts_strogatz,0.5,40,47,1,mixed,387,-0.27722100696653657,0.0,5.551115123125783e-17,,
watts_strogatz,0.5,40,48,1,mixed,359,0.09406706966807878,0.0,0.0,,
watts_strogatz,0.5,40,49,1,mixed,335,0.11669019527819618,0.0,2.7755575615628914e-17,,
watts_strogatz,0.5,60,0,0,none,-1,0.9656972988991777,1457.9827873384681,2.220446049250313e-16,,
watts_strogatz,0.5,60,1,0,none,-1,0.8652168351806785,1468.6802719109498,2.220446049250313e-16,,
watts_strogatz,0.5,60,2,0,none,-1,0.9849273477243312,1472.5689206349016,0.0,,
watts_strogatz,0.5,60,3,0,none,-1,0.9999990000000003,1465.5246401407562,3.3306690738754696e-16,,
watts_strogatz,0.5,60,4,0,none,-1,0.9999990000000003,1471.88751914919,3.3306690738754696e-16,,
watts_strogatz,0.5,60,5,0,none,-1,0.9999990000000003,1454.7530232010151,3.3306690738754696e-16,,
watts_strogatz,0.5,60,6,0,none,-1,0.9843041355894491,1451.9563722302084,2.220446049250313e-16,,
watts_strogatz,0.5,60,7,0,none,-1,0.9999990000000003,1471.381103033057,3.3306690738754696e-16,,
watts_strogatz,0.5,60,8,0,none,-1,0.9786622077681872,1471.9648653117845,0.0,,
watts_strogatz,0.5,60,9,0,none,-1,0.9996461161573467,1459.2994693809324,1.1102230246251565e-16,,
watts_strogatz,0.5,60,10,0,none,-1,0.8946676664342607,1450.40854079738,0.0,,
watts_strogatz,0.5,60,11,0,none,-1,0.9934879602678842,1484.5994025619214,1.1102230246251565e-16,,
watts_strogatz,0.5,60,12,0,none,-1,0.9999990000000003,1461.8288964970282,3.3306690738754696e-16,,
watts_strogatz,0.5,60,13,0,none,-1,0.9999990000000003,1451.9255730071898,3.3306690738754696e-16,,
watts_strogatz,0.5,60,14,0,none,-1,0.9999396011870728,1469.7533957635765,0.0,,
watts_strogatz,0.5,60,15,0,none,-1,0.999773176570473,1474.8533851118793,3.3306690738754696e-16,,
watts_strogatz,0.5,60,16,0,none,-1,0.8086507049437779,1432.8557499970586,2.220446049250313e-16,,
watts_strogatz,0.5,60,17,0,none,-1,0.9997227655921747,1446.8598044911773,3.3306690738754696e-16,,
watts_strogatz,0.5,60,18,0,none,-1,0.9999990000000003,1455.0888041972912,3.3306690738754696e-16,,
watts_strogatz,0.5,60,19,0,none,-1,0.9998216106818149,1471.3155134663232,2.220446049250313e-16,,
watts_strogatz,0.5,60,20,0,none,-1,0.9967054392363467,1464.8884856415664,1.1102230246251565e-16,,
watts_strogatz,0.5,60,21,0,none,-1,0.9999990000000003,1468.4817624561235,3.3306690738754696e-16,,
watts_strogatz,0.5,60,22,0,none,-1,0.9997224902635543,1475.6080293618793,0.0,,
watts_strogatz,0.5,60,23,0,none,-1,0.9999990000000003,1482.219165660349,3.3306690738754696e-16,,
watts_strogatz,0.5,60,24,0,none,-1,0.9995784504767236,1455.8964337895231,3.3306690738754696e-16,,
watts_strogatz,0.5,60,25,0,none,-1,0.9998376324838668,1453.3686044240108,2.220446049250313e-16,,
watts_strogatz,0.5,60,26,0,none,-1,0.9379822859811925,1477.8384359843242,2.220446049250313e-16,,
watts_strogatz,0.5,60,27,0,none,-1,0.9996924527028637,1449.0971868755805,1.1102230246251565e-16,,
watts_strogatz,0.5,60,28,0,none,-1,0.9996743134791205,1460.7646269951463,2.220446049250313e-16,,
watts_strogatz,0.5,60,29,0,none,-1,0.999914885284653,1456.2144957296778,0.0,,
watts_strogatz,0.5,60,30,0,none,-1,0.6498961203655628,1430.4484142878312,0.0,,
watts_strogatz,0.5,60,31,0,none,-1,0.9853647968444395,1458.9691760747078,1.1102230246251565e-16,,
watts_strogatz,0.5,60,32,0,none,-1,0.9997132119202857,1452.3717316368554,0.0,,
watts_strogatz,0.5,60,33,0,none,-1,0.9988763488914745,1475.8986959851359,1.1102230246251565e-16,,
watts_strogatz,0.5,60,34,0,none,-1,0.9548698939934469,1469.3881137047902,3.3306690738754696e-16,,
watts_strogatz,0.5,60,35,0,none,-1,0.9999990000000003,1483.1531818013468,3.3306690738754696e-16,,
watts_strogatz,0.5,60,36,0,none,-1,0.9939521429338805,1476.7418955082499,1.1102230246251565e-16,,
watts_strogatz,0.5,60,37,0,none,-1,0.9999222950470152,1481.1890532166233,0.0,,
watts_strogatz,0.5,60,38,0,none,-1,0.9954055446832598,1448.5271072971336,2.220446049250313e-16,,
watts_strogatz,0.5,60,39,0,none,-1,0.9999990000000003,1462.5984731113767,3.3306690738754696e-16,,
watts_strogatz,0.5,60,40,0,none,-1,0.9999990000000003,1471.3136505950622,3.3306690738754696e-16,,
watts_strogatz,0.5,60,41,0,none,-1,0.9999990000000003,1461.9699944750278,3.3306690738754696e-16,,
watts_strogatz,0.5,60,42,0,none,-1,0.999707828759501,1471.4157879716058,3.3306690738754696e-16,,
watts_strogatz,0.5,60,43,0,none,-1,0.9999990000000003,1476.3370234091467,3.3306690738754696e-16,,
watts_strogatz,0.5,60,44,0,none,-1,0.9908487318973284,1471.2482787339734,1.1102230246251565e-16,,
watts_strogatz,0.5,60,45,0,none,-1,0.9999990000000003,1476.6636085146597,3.3306690738754696e-16,,
watts_strogatz,0.5,60,46,0,none,-1,0.9999990000000003,1449.2478876615687,3.3306690738754696e-16,,
watts_strogatz,0.5,60,47,0,none,-1,0.9998868926566827,1464.9904346405756,1.1102230246251565e-16,,
watts_strogatz,0.5,60,48,0,none,-1,0.9999990000000003,1462.9779915562965,3.3306690738754696e-16,,
watts_strogatz,0.5,60,49,0,none,-1,0.9999990000000003,1452.3390160295532,3.3306690738754696e-16,,
watts_strogatz,0.5,80,0,0,none,-1,0.9999990000000003,2456.678902513382,3.3306690738754696e-16,,
watts_strogatz,0.5,80,1,0,none,-1,0.9999439616545119,2458.6024742800987,1.1102230246251565e-16,,
watts_strogatz,0.5,80,2,0,none,-1,0.9999990000000003,2471.7827914816985,3.3306690738754696e-16,,
watts_strogatz,0.5,80,3,0,none,-1,0.9999990000000003,2477.9034824027844,3.3306690738754696e-16,,
watts_strogatz,0.5,80,4,0,none,-1,0.9999990000000003,2446.578327907313,3.3306690738754696e-16,,
watts_strogatz,0.5,80,5,0,none,-1,0.9999990000000003,2480.6271024436815,3.3306690738754696e-16,,
watts_strogatz,0.5,80,6,0,none,-1,0.998277378709932,2470.4806241423958,3.3306690738754696e-16,,
watts_strogatz,0.5,80,7,0,none,-1,0.9939577812129005,2466.708011527351,1.1102230246251565e-16,,
watts_strogatz,0.5,80,8,0,none,-1,0.9999990000000003,2481.6343653977783,3.3306690738754696e-16,,
watts_strogatz,0.5,80,9,0,none,-1,0.9999990000000003,2469.1108778887715,3.3306690738754696e-16,,
watts_strogatz,0.5,80,10,0,none,-1,0.9898574900164833,2469.57437996257,3.3306690738754696e-16,,
watts_strogatz,0.5,80,11,0,none,-1,0.9842898381795726,2483.8349140164805,1.1102230246251565e-16,,
watts_strogatz,0.5,80,12,0,none,-1,0.753026781456817,2457.8748808980677,0.0,,
watts_strogatz,0.5,80,13,0,none,-1,0.9997403444771683,2446.260541912574,2.220446049250313e-16,,
watts_strogatz,0.5,80,14,0,none,-1,0.9999680061974678,2464.7643106972178,1.1102230246251565e-16,,
watts_strogatz,0.5,80,15,0,none,-1,0.9999990000000003,2467.0943950049805,3.3306690738754696e-16,,
watts_strogatz,0.5,80,16,0,none,-1,0.9999990000000003,2476.7747902309143,3.3306690738754696e-16,,
watts_strogatz,0.5,80,17,0,none,-1,0.9999990000000003,2473.3347474663196,3.3306690738754696e-16,,
watts_strogatz,0.5,80,18,0,none,-1,0.8324993314954098,2472.8936600930847,1.1102230246251565e-16,,
