topology,J,mu,seed_idx,collapsed,collapse_type,collapse_step,final_m_avg,final_W,final_m_std,intra_corr,inter_corr
modular,0.5,100,21,0,none,-1,0.9999990000000003,3433.4121318677244,3.3306690738754696e-16,,
modular,0.5,100,22,0,none,-1,0.9999990000000003,3445.555051721417,3.3306690738754696e-16,,
modular,0.5,100,23,0,none,-1,0.9999990000000003,3481.9620327302337,3.3306690738754696e-16,,
modular,0.5,100,24,0,none,-1,0.9999990000000003,3467.2557367259374,3.3306690738754696e-16,,
modular,0.5,100,25,0,none,-1,0.9999154613445975,3476.7834902240547,1.1102230246251565e-16,,
modular,0.5,100,26,0,none,-1,0.9999990000000003,3459.034194461816,3.3306690738754696e-16,,
modular,0.5,100,27,0,none,-1,0.9999990000000003,3464.949390448742,3.3306690738754696e-16,,
modular,0.5,100,28,0,none,-1,0.7808691122608457,3431.583202788347,0.0,,
modular,0.5,100,29,0,none,-1,0.9999990000000003,3470.067982462938,3.3306690738754696e-16,,
modular,0.5,100,30,0,none,-1,0.9999038093960989,3468.0581210732457,1.1102230246251565e-16,,
modular,0.5,100,31,0,none,-1,0.9999990000000003,3453.014797998935,3.3306690738754696e-16,,
modular,0.5,100,32,0,none,-1,0.9999514512065377,3463.9376617666157,1.1102230246251565e-16,,
modular,0.5,100,33,0,none,-1,0.9999990000000003,3452.1201911292715,3.3306690738754696e-16,,
modular,0.5,100,34,0,none,-1,0.9999649770416761,3456.7116069206027,0.0,,
modular,0.5,100,35,0,none,-1,0.9998952025742207,3464.4884332682004,1.1102230246251565e-16,,
modular,0.5,100,36,0,none,-1,0.9994241240414966,3482.6926237544353,3.3306690738754696e-16,,
modular,0.5,100,37,0,none,-1,0.9999990000000003,3478.181209769413,3.3306690738754696e-16,,
modular,0.5,100,38,0,none,-1,0.9999947792342175,3459.1095973287293,3.3306690738754696e-16,,
modular,0.5,100,39,0,none,-1,0.9980585474338705,3428.9013864586855,1.1102230246251565e-16,,
modular,0.5,100,40,0,none,-1,0.9999065101599706,3464.4607989938386,0.0,,
modular,0.5,100,41,0,none,-1,0.9367792307431878,3466.896486412486,3.3306690738754696e-16,,
modular,0.5,100,42,0,none,-1,0.99998517640953,3459.951886655544,1.1102230246251565e-16,,
modular,0.5,100,43,0,none,-1,0.9999990000000003,3467.4652864072864,3.3306690738754696e-16,,
modular,0.5,100,44,0,none,-1,0.9950512995585308,3411.12454222532,1.1102230246251565e-16,,
modular,0.5,100,45,0,none,-1,0.9999990000000003,3457.1968867752325,3.3306690738754696e-16,,
modular,0.5,100,46,0,none,-1,0.9996702735050448,3436.042694598736,2.220446049250313e-16,,
modular,0.5,100,47,0,none,-1,0.99984739818602,3468.668439907174,1.1102230246251565e-16,,
modular,0.5,100,48,0,none,-1,0.9999990000000003,3415.1403070006886,3.3306690738754696e-16,,
modular,0.5,100,49,0,none,-1,0.9999990000000003,3469.7447770865424,3.3306690738754696e-16,,
modular,1.0,20,0,1,mixed,288,0.5305299526645486,0.0,6.798699777552591e-17,0.9999999999999977,0.9999999999999977
modular,1.0,20,1,1,mixed,296,0.43933013282770356,0.0,2.6622212897024598e-17,1.0,1.0
modular,1.0,20,2,1,fragmentation,309,0.44894832392503664,0.0,3.0404709722440586e-17,0.9999999999999973,0.9999999999999971
modular,1.0,20,3,1,mixed,306,0.3359766672171793,0.0,3.5760557644884744e-17,,
modular,1.0,20,4,1,fragmentation,271,-0.31467201750995427,0.0,4.263892432392673e-17,,
modular,1.0,20,5,1,mixed,283,-0.185109175384961,0.0,3.3766115072321296e-17,,
modular,1.0,20,6,1,fragmentation,299,0.5029511248970029,0.0,7.488863730937846e-17,,
modular,1.0,20,7,1,mixed,319,-0.3927904989378693,0.0,7.65168414856311e-17,,
modular,1.0,20,8,1,fragmentation,289,-0.1657342505383982,0.0,7.840643074699968e-17,,
modular,1.0,20,9,1,mixed,281,0.6237915196735004,0.0,2.220446049250313e-16,,
modular,1.0,20,10,1,fragmentation,308,0.6257593071984333,0.0,9.518179688573628e-17,,
modular,1.0,20,11,1,mixed,276,0.6903115165723149,0.0,1.1102230246251565e-16,,
modular,1.0,20,12,1,fragmentation,317,0.35431315357780846,0.0,7.850462293418876e-17,,
modular,1.0,20,13,1,fragmentation,287,-0.441720541820201,0.0,4.4408920985006264e-17,,
modular,1.0,20,14,1,mixed,285,-0.045194519627390344,0.0,2.815173479761678e-17,,
modular,1.0,20,15,1,mixed,297,0.4884178637942871,0.0,7.28021923224409e-17,,
modular,1.0,20,16,1,mixed,287,-0.17505603801156444,0.0,3.925231146709438e-17,,
modular,1.0,20,17,1,fragmentation,271,0.213262896256876,0.0,6.2803698347351e-17,,
modular,1.0,20,18,1,fragmentation,276,0.7949952372454302,0.0,1.1102230246251565e-16,,
modular,1.0,20,19,1,fragmentation,288,0.4017339037172025,0.0,5.661048867003676e-17,,
modular,1.0,20,20,1,mixed,317,0.169492446510567,0.0,1.6184142622847344e-17,,
modular,1.0,20,21,1,fragmentation,289,0.5001965520309133,0.0,1.0561716829138561e-16,,
modular,1.0,20,22,1,fragmentation,280,0.28281020989956557,0.0,3.0404709722440586e-17,,
modular,1.0,20,23,1,fragmentation,298,0.34334758307437413,0.0,8.527784864785347e-17,,
modular,1.0,20,24,1,mixed,281,-0.19126210967458818,0.0,5.978733960281817e-17,,
modular,1.0,20,25,1,mixed,320,-0.01779921280259068,0.0,2.6486222498556692e-17,,
modular,1.0,20,26,1,fragmentation,291,-0.7200330795075841,0.0,8.491573300505514e-17,,
modular,1.0,20,27,1,mixed,284,0.03583920965997794,0.0,3.914175865696438e-17,,
modular,1.0,20,28,1,rigidity,278,0.09430190098242949,0.0,4.859207869415293e-17,,
modular,1.0,20,29,1,fragmentation,273,0.5400391176776757,0.0,2.0606528920186867e-16,,
modular,1.0,20,30,1,fragmentation,285,0.10892537597335959,0.0,3.0038278561619004e-17,,
modular,1.0,20,31,1,fragmentation,318,0.06972933459330669,0.0,1.8041124150158794e-17,,
modular,1.0,20,32,1,fragmentation,307,-0.09522239944343629,0.0,5.551115123125783e-17,,
