J,mu,seed,collapsed,collapse_type,collapse_step,final_m,final_W,condition,alpha
3.5,30,17,1,3,1210,-0.30922482400093154,0.0,active_coupling,1.0
3.5,30,18,1,1,791,0.5573172172122363,0.0,active_coupling,1.0
3.5,30,19,1,3,269,0.930804122568939,0.0,active_coupling,1.0
3.5,30,20,1,3,1176,-0.23384526123772964,0.0,active_coupling,1.0
3.5,30,21,1,3,988,-0.9687130850104511,0.0,active_coupling,1.0
3.5,30,22,1,1,1332,0.8689932769680404,0.0,active_coupling,1.0
3.5,30,23,1,3,1362,0.9968910922661076,0.0,active_coupling,1.0
3.5,30,24,1,1,641,-0.99741380186936,0.0,active_coupling,1.0
3.5,30,25,1,1,1221,0.9974105493147729,0.0,active_coupling,1.0
3.5,30,26,1,1,1097,0.7827719642270391,0.0,active_coupling,1.0
3.5,30,27,1,3,1092,-0.730436534903842,0.0,active_coupling,1.0
3.5,30,28,1,1,984,-0.768723297693684,0.0,active_coupling,1.0
3.5,30,29,1,1,1008,-0.7316628701898709,0.0,active_coupling,1.0
3.5,30,30,1,1,1071,-0.9853032771105792,0.0,active_coupling,1.0
3.5,30,31,1,1,613,-0.8094507529567503,0.0,active_coupling,1.0
3.5,30,32,1,1,933,-0.9538944392681737,0.0,active_coupling,1.0
3.5,30,33,1,1,807,-0.9906819352641884,0.0,active_coupling,1.0
3.5,30,34,1,1,902,0.999999,0.0,active_coupling,1.0
3.5,30,35,1,1,1186,0.9981190612335278,0.0,active_coupling,1.0
3.5,30,36,1,1,823,0.847424307472488,0.0,active_coupling,1.0
3.5,30,37,1,3,1365,-0.999999,0.0,active_coupling,1.0
3.5,30,38,1,1,874,0.997299441559763,0.0,active_coupling,1.0
3.5,30,39,1,1,1248,0.9962014496384185,0.0,active_coupling,1.0
3.5,30,40,1,1,462,0.9682038291093426,0.0,active_coupling,1.0
3.5,30,41,1,1,642,0.8198509078703835,0.0,active_coupling,1.0
3.5,30,42,1,1,1210,-0.9980084007154267,0.0,active_coupling,1.0
3.5,30,43,1,1,1028,-0.7880788635261099,0.0,active_coupling,1.0
3.5,30,44,1,1,1225,0.8575465247182175,0.0,active_coupling,1.0
3.5,30,45,1,1,1089,-0.8692201425387563,0.0,active_coupling,1.0
3.5,30,46,1,1,1244,0.9878472387581194,0.0,active_coupling,1.0
3.5,30,47,1,1,730,-0.9720950188410759,0.0,active_coupling,1.0
3.5,30,48,1,1,1283,-0.999999,0.0,active_coupling,1.0
3.5,30,49,1,1,269,0.9506884018359766,0.0,active_coupling,1.0
3.5,30,50,1,3,990,0.999999,0.0,active_coupling,1.0
3.5,30,51,1,1,638,0.9297077394133554,0.0,active_coupling,1.0
3.5,30,52,1,3,1172,-0.9519265527728362,0.0,active_coupling,1.0
3.5,30,53,1,1,1209,0.9796062607991031,0.0,active_coupling,1.0
3.5,30,54,1,2,576,0.9924881816601552,0.0,active_coupling,1.0
3.5,30,55,1,1,1039,0.7730516904065164,0.0,active_coupling,1.0
3.5,30,56,1,1,996,0.9824869449358397,0.0,active_coupling,1.0
3.5,30,57,1,3,1420,0.999999,0.0,active_coupling,1.0
3.5,30,58,1,3,793,-0.7225469362888236,0.0,active_coupling,1.0
3.5,30,59,1,1,1395,-0.8961920150827494,0.0,active_coupling,1.0
3.5,30,60,1,3,637,-0.9970562259281119,0.0,active_coupling,1.0
3.5,30,61,1,3,878,-0.9498848805463044,0.0,active_coupling,1.0
3.5,30,62,1,1,1055,-0.9959323841410508,0.0,active_coupling,1.0
3.5,30,63,1,1,598,0.9811433715184499,0.0,active_coupling,1.0
3.5,30,64,1,1,1096,-0.999999,0.0,active_coupling,1.0
3.5,30,65,1,1,1076,0.9957308436123685,0.0,active_coupling,1.0
3.5,30,66,1,1,1179,-0.9970448684436979,0.0,active_coupling,1.0
3.5,30,67,1,1,1002,-0.951987743357757,0.0,active_coupling,1.0
3.5,30,68,1,3,1072,-0.9365197587093145,0.0,active_coupling,1.0
3.5,30,69,1,1,515,0.9970725289574809,0.0,active_coupling,1.0
3.5,30,70,1,1,1246,0.7766522575610975,0.0,active_coupling,1.0
3.5,30,71,1,1,632,-0.7670367717804529,0.0,active_coupling,1.0
3.5,30,72,1,1,1001,-0.6856942700194798,0.0,active_coupling,1.0
3.5,30,73,1,1,915,0.9043666839617861,0.0,active_coupling,1.0
3.5,30,74,1,1,1018,0.964781709363242,0.0,active_coupling,1.0
3.5,30,75,1,3,1048,0.987000841685439,0.0,active_coupling,1.0
3.5,30,76,1,1,835,-0.999999,0.0,active_coupling,1.0
3.5,30,77,1,1,1415,-0.7718170527085247,0.0,active_coupling,1.0
3.5,30,78,1,3,1313,0.9911475931226701,0.0,active_coupling,1.0
3.5,30,79,1,3,389,-0.9941133738836523,0.0,active_coupling,1.0
3.5,30,80,1,1,1180,0.9969903774538641,0.0,active_coupling,1.0
3.5,30,81,1,1,898,-0.9238326353881572,0.0,active_coupling,1.0
3.5,30,82,1,1,1237,-0.9966595743611238,0.0,active_coupling,1.0
3.5,30,83,1,3,1181,-0.9970803829440958,0.0,active_coupling,1.0
3.5,30,84,1,3,926,-0.9984460675793683,0.0,active_coupling,1.0
3.5,30,85,1,1,830,0.9969384298624879,0.0,active_coupling,1.0
3.5,30,86,1,3,861,-0.9972655526759243,0.0,active_coupling,1.0
3.5,30,87,1,2,1142,0.8946123838847964,0.0,active_coupling,1.0
3.5,30,88,1,2,1001,0.3010019784717317,0.0,active_coupling,1.0
3.5,30,89,1,1,1130,-0.27686671178851024,0.0,active_coupling,1.0
3.5,30,90,1,1,1074,-0.9871584487428977,0.0,active_coupling,1.0
3.5,30,91,1,1,951,-0.24283283567237726,0.0,active_coupling,1.0
3.5,30,92,1,1,1294,0.9977400675359472,0.0,active_coupling,1.0
3.5,30,93,1,1,1210,0.15991167621848057,0.0,active_coupling,1.0
3.5,30,94,1,1,1206,-0.9985598860768223,0.0,active_coupling,1.0
3.5,30,95,1,1,569,0.5546201320033275,0.0,active_coupling,1.0
3.5,30,96,1,1,1107,-0.9973244125917172,0.0,active_coupling,1.0
3.5,30,97,1,1,1106,0.977547013735941,0.0,active_coupling,1.0
3.5,30,98,1,1,1202,0.9938810066305535,0.0,active_coupling,1.0
3.5,30,99,1,3,625,0.7891915565963058,0.0,active_coupling,1.0
3.5,40,0,0,0,-1,0.999999,484.60054055867926,active_coupling,1.0
3.5,40,1,0,0,-1,0.9913267121244811,476.5811192139933,active_coupling,1.0
3.5,40,2,0,0,-1,0.9989247304833737,482.6042520558419,active_coupling,1.0
3.5,40,3,0,0,-1,0.9999440915388091,489.12807885497494,active_coupling,1.0
3.5,40,4,0,0,-1,0.999999,487.1253062490561,active_coupling,1.0
3.5,40,5,0,0,-1,0.9242671707460401,486.8192732936746,active_coupling,1.0
3.5,40,6,0,0,-1,0.9996734370406127,465.11473386644064,active_coupling,1.0
3.5,40,7,0,0,-1,0.999999,490.1469642585328,active_coupling,1.0
3.5,40,8,0,0,-1,0.9997421490892133,490.6821211634897,active_coupling,1.0
3.5,40,9,0,0,-1,0.999999,488.27340132217597,active_coupling,1.0
3.5,40,10,0,0,-1,0.999999,479.036674875204,active_coupling,1.0
3.5,40,11,0,0,-1,0.9976861053597783,484.4103196697572,active_coupling,1.0
3.5,40,12,0,0,-1,0.999999,484.12940406174425,active_coupling,1.0
3.5,40,13,0,0,-1,0.9999403229552907,479.40528451885774,active_coupling,1.0
3.5,40,14,0,0,-1,0.9914843470674054,492.6438508530082,active_coupling,1.0
3.5,40,15,0,0,-1,0.999746951725196,493.9150171947565,active_coupling,1.0
3.5,40,16,0,0,-1,0.999999,482.9573546591596,active_coupling,1.0
3.5,40,17,0,0,-1,0.999999,490.4543606449863,active_coupling,1.0
3.5,40,18,0,0,-1,0.9988287677864878,452.3359561821799,active_coupling,1.0
3.5,40,19,0,0,-1,0.9951918093763648,487.18731675783954,active_coupling,1.0
3.5,40,20,0,0,-1,0.9998557722980941,474.6242236197427,active_coupling,1.0
3.5,40,21,0,0,-1,0.999999,491.49961444665513,active_coupling,1.0
3.5,40,22,0,0,-1,0.999999,471.174841297878,active_coupling,1.0
3.5,40,23,0,0,-1,0.9999552445282341,490.92676011986254,active_coupling,1.0
3.5,40,24,0,0,-1,0.9969949843397667,480.21445713933554,active_coupling,1.0
3.5,40,25,0,0,-1,0.999999,478.43244832024146,active_coupling,1.0
3.5,40,26,0,0,-1,0.9858691129521708,472.8854762381091,active_coupling,1.0
3.5,40,27,0,0,-1,0.999999,483.1957489800347,active_coupling,1.0
3.5,40,28,0,0,-1,0.9880330944084332,475.74501669750094,active_coupling,1.0
3.5,40,29,0,0,-1,0.9997822331778109,490.4072370985028,active_coupling,1.0
3.5,40,30,0,0,-1,0.9996683313695411,483.80719656481176,active_coupling,1.0
3.5,40,31,0,0,-1,0.999999,483.4251579976102,active_coupling,1.0
3.5,40,32,0,0,-1,0.9999162498783237,476.9658265959567,active_coupling,1.0
3.5,40,33,0,0,-1,0.9999898288539547,473.24166531441836,active_coupling,1.0
3.5,40,34,0,0,-1,0.999999,488.74830993573795,active_coupling,1.0
3.5,40,35,0,0,-1,0.999999,479.2813216907336,active_coupling,1.0
3.5,40,36,0,0,-1,0.999999,492.83744100805075,active_coupling,1.0
3.5,40,37,0,0,-1,0.999999,491.1536126032261,active_coupling,1.0
3.5,40,38,0,0,-1,0.9915895795690752,481.0264573480381,active_coupling,1.0
3.5,40,39,0,0,-1,0.9782757958818887,485.8484202365474,active_coupling,1.0
3.5,40,40,0,0,-1,0.9941527885845508,490.22517330227896,active_coupling,1.0
3.5,40,41,0,0,-1,0.9950040333815348,490.4821292122333,active_coupling,1.0
3.5,40,42,0,0,-1,0.9999968897952592,480.2153624696368,active_coupling,1.0
3.5,40,43,0,0,-1,0.999999,492.336513449451,active_coupling,1.0
3.5,40,44,0,0,-1,0.999999,479.62440402247006,active_coupling,1.0
3.5,40,45,0,0,-1,0.9998506965257714,478.82987201220146,active_coupling,1.0
3.5,40,46,0,0,-1,0.999999,478.14047756414055,active_coupling,1.0
3.5,40,47,0,0,-1,0.999999,490.3369403583985,active_coupling,1.0
3.5,40,48,0,0,-1,0.9999332651842522,490.0422460555617,active_coupling,1.0
3.5,40,49,0,0,-1,0.9759550490607152,479.4763317708322,active_coupling,1.0
3.5,40,50,0,0,-1,0.999999,493.2450740855303,active_coupling,1.0
3.5,40,51,0,0,-1,0.999999,487.88714085230356,active_coupling,1.0
3.5,40,52,0,0,-1,0.9998994519738809,486.2797580527225,active_coupling,1.0
3.5,40,53,0,0,-1,0.999999,489.5305688891659,active_coupling,1.0
3.5,40,54,0,0,-1,0.9989518710157925,483.63139663068984,active_coupling,1.0
3.5,40,55,0,0,-1,0.999999,490.5690021197635,active_coupling,1.0
3.5,40,56,0,0,-1,0.999999,470.8262313627719,active_coupling,1.0
3.5,40,57,0,0,-1,0.999999,493.38709149094103,active_coupling,1.0
3.5,40,58,0,0,-1,0.999999,469.5471200239356,active_coupling,1.0
3.5,40,59,0,0,-1,0.999999,478.45504991436417,active_coupling,1.0
3.5,40,60,0,0,-1,0.999999,490.6141612348622,active_coupling,1.0
3.5,40,61,0,0,-1,0.9923312431307152,481.05673298674304,active_coupling,1.0
3.5,40,62,0,0,-1,0.999999,481.48220335449076,active_coupling,1.0
3.5,40,63,0,0,-1,0.9998448621992603,486.01339386578826,active_coupling,1.0
3.5,40,64,0,0,-1,0.999999,481.3150568489793,active_coupling,1.0
3.5,40,65,1,1,305,0.990070396088848,480.6060479686756,active_coupling,1.0
3.5,40,66,0,0,-1,0.999999,481.00638251039493,active_coupling,1.0
3.5,40,67,0,0,-1,0.999999,487.59287876573245,active_coupling,1.0
3.5,40,68,0,0,-1,0.9974658232987996,485.0881233553831,active_coupling,1.0
3.5,40,69,0,0,-1,0.999999,487.70726200930056,active_coupling,1.0
3.5,40,70,0,0,-1,0.999996442466931,488.822964639211,active_coupling,1.0
3.5,40,71,0,0,-1,0.999999,492.95080209952664,active_coupling,1.0
3.5,40,72,0,0,-1,0.999694467021665,488.2933464736439,active_coupling,1.0
3.5,40,73,1,3,294,0.999999,472.2709810032626,active_coupling,1.0
3.5,40,74,0,0,-1,0.999999,490.7233010419272,active_coupling,1.0
3.5,40,75,0,0,-1,0.9919446324866689,485.8056036976742,active_coupling,1.0
3.5,40,76,0,0,-1,0.9996912961921056,488.5221501927954,active_coupling,1.0
3.5,40,77,0,0,-1,0.9991437162072188,482.01611670247115,active_coupling,1.0
3.5,40,78,0,0,-1,0.9981618713830092,484.53287375655736,active_coupling,1.0
3.5,40,79,0,0,-1,0.999999,478.23908085255357,active_coupling,1.0
3.5,40,80,0,0,-1,0.9999171538993488,483.145682947133,active_coupling,1.0
3.5,40,81,0,0,-1,0.999999,481.46564718143816,active_coupling,1.0
3.5,40,82,0,0,-1,0.999999,477.707393655038,active_coupling,1.0
3.5,40,83,0,0,-1,0.9656570560633306,482.25162935254815,active_coupling,1.0
3.5,40,84,0,0,-1,0.9992952105155097,491.10757665602216,active_coupling,1.0
3.5,40,85,0,0,-1,0.996478765044635,488.47130438642955,active_coupling,1.0
3.5,40,86,0,0,-1,0.999999,484.1989183094826,active_coupling,1.0
3.5,40,87,0,0,-1,0.9949796014406317,483.51379431855577,active_coupling,1.0
3.5,40,88,0,0,-1,0.9999884846815792,490.3868138028472,active_coupling,1.0
3.5,40,89,0,0,-1,0.999999,470.7967318339855,active_coupling,1.0
3.5,40,90,0,0,-1,0.999999,485.1248803920355,active_coupling,1.0
3.5,40,91,0,0,-1,0.9998456660569804,482.84188327398857,active_coupling,1.0
3.5,40,92,0,0,-1,0.999999,488.98271678300904,active_coupling,1.0
3.5,40,93,0,0,-1,0.999999,485.3420136750556,active_coupling,1.0
3.5,40,94,0,0,-1,0.9997881438496905,488.014857356562,active_coupling,1.0
3.5,40,95,0,0,-1,0.9586072943426945,493.3480349315891,active_coupling,1.0
3.5,40,96,0,0,-1,0.999999,483.8287712204778,active_coupling,1.0
3.5,40,97,0,0,-1,0.999999,481.1213876019227,active_coupling,1.0
3.5,40,98,0,0,-1,0.9999184156551242,490.02776120098065,active_coupling,1.0
3.5,40,99,0,0,-1,0.9992578319009356,479.31032879218196,active_coupling,1.0
3.5,50,0,0,0,-1,0.999999,965.4678003557757,active_coupling,1.0
3.5,50,1,0,0,-1,0.7204236803378816,965.9571195232664,active_coupling,1.0
3.5,50,2,0,0,-1,0.999999,976.8022632477375,active_coupling,1.0
3.5,50,3,0,0,-1,0.999999,988.5045065241993,active_coupling,1.0
3.5,50,4,0,0,-1,0.9951374463052634,985.1134208361785,active_coupling,1.0
3.5,50,5,0,0,-1,0.999999,985.8441637383488,active_coupling,1.0
3.5,50,6,1,1,318,0.999999,972.0269848587333,active_coupling,1.0
3.5,50,7,0,0,-1,0.9996462599781042,980.9739590972293,active_coupling,1.0
3.5,50,8,0,0,-1,0.999999,988.6794710732408,active_coupling,1.0
3.5,50,9,0,0,-1,0.999999,974.7078644423858,active_coupling,1.0
3.5,50,10,0,0,-1,0.999999,975.8109287522625,active_coupling,1.0
3.5,50,11,0,0,-1,0.9892080480724491,986.5077948798726,active_coupling,1.0
3.5,50,12,0,0,-1,0.9998908161919038,988.8756219220368,active_coupling,1.0
3.5,50,13,0,0,-1,0.9999179501593229,988.4803495591303,active_coupling,1.0
3.5,50,14,0,0,-1,0.9986060375379735,970.3186460514145,active_coupling,1.0
3.5,50,15,0,0,-1,0.9999556602433264,981.7561613019851,active_coupling,1.0
3.5,50,16,0,0,-1,0.999999,977.7805027081243,active_coupling,1.0
3.5,50,17,0,0,-1,0.9984686449629074,971.391533382577,active_coupling,1.0
3.5,50,18,0,0,-1,0.9829820925726886,963.4420720400317,active_coupling,1.0
3.5,50,19,0,0,-1,0.999999,984.3399106005944,active_coupling,1.0
3.5,50,20,0,0,-1,0.9997889080711364,985.8011865131197,active_coupling,1.0
3.5,50,21,0,0,-1,0.999999,982.602385297178,active_coupling,1.0
3.5,50,22,0,0,-1,0.9612017126949861,941.5823582284436,active_coupling,1.0
3.5,50,23,0,0,-1,0.9958303289420448,985.7315672133011,active_coupling,1.0
3.5,50,24,0,0,-1,0.9999934676432455,982.3879445853432,active_coupling,1.0
3.5,50,25,0,0,-1,0.999999,973.7351059697743,active_coupling,1.0
3.5,50,26,0,0,-1,0.999999,981.9741721422338,active_coupling,1.0
3.5,50,27,0,0,-1,0.9997487744940773,987.7262052951685,active_coupling,1.0
3.5,50,28,0,0,-1,0.999999,981.3560635396276,active_coupling,1.0
3.5,50,29,0,0,-1,0.9999168345591581,977.7636960295309,active_coupling,1.0
3.5,50,30,0,0,-1,0.999999,971.2502641987815,active_coupling,1.0
3.5,50,31,0,0,-1,0.999999,958.6771326959345,active_coupling,1.0
3.5,50,32,0,0,-1,0.9982116602869601,991.2227583148199,active_coupling,1.0
3.5,50,33,0,0,-1,0.9999657701178817,985.3135585133905,active_coupling,1.0
3.5,50,34,0,0,-1,0.7304371405141752,978.0554719203419,active_coupling,1.0
3.5,50,35,0,0,-1,0.9998139989619342,983.9197249781646,active_coupling,1.0
3.5,50,36,0,0,-1,0.9838595402579403,989.2963720765949,active_coupling,1.0
3.5,50,37,0,0,-1,0.999993189413374,980.7081926697755,active_coupling,1.0
3.5,50,38,0,0,-1,0.9801855612596293,980.5408288099052,active_coupling,1.0
3.5,50,39,0,0,-1,0.999999,970.1512746931654,active_coupling,1.0
3.5,50,40,0,0,-1,0.997120124167793,982.4025667629251,active_coupling,1.0
3.5,50,41,0,0,-1,0.999999,988.192427307707,active_coupling,1.0
3.5,50,42,0,0,-1,0.9997178666701058,985.2999543923548,active_coupling,1.0
3.5,50,43,0,0,-1,0.999999,980.0334598836724,active_coupling,1.0
3.5,50,44,0,0,-1,0.999999,985.318117195014,active_coupling,1.0
3.5,50,45,0,0,-1,0.999999,976.3560862949627,active_coupling,1.0
3.5,50,46,0,0,-1,0.999999,980.233710112394,active_coupling,1.0
3.5,50,47,0,0,-1,0.9998675026549823,976.3002047185486,active_coupling,1.0
3.5,50,48,0,0,-1,0.8228415398750928,973.1781390793394,active_coupling,1.0
3.5,50,49,0,0,-1,0.999999,987.2904864985603,active_coupling,1.0
3.5,50,50,0,0,-1,0.999999,989.8380442968713,active_coupling,1.0
3.5,50,51,0,0,-1,0.999999,984.671700299207,active_coupling,1.0
3.5,50,52,0,0,-1,0.999999,975.0890585778468,active_coupling,1.0
3.5,50,53,0,0,-1,0.9998318037261609,986.8235974037642,active_coupling,1.0
3.5,50,54,0,0,-1,0.999999,986.3362501265815,active_coupling,1.0
3.5,50,55,0,0,-1,0.9382590980674326,985.0819641180318,active_coupling,1.0
3.5,50,56,0,0,-1,0.9998466543330856,978.5615948740785,active_coupling,1.0
3.5,50,57,0,0,-1,0.9934746003540996,985.590925043489,active_coupling,1.0
3.5,50,58,0,0,-1,0.999999,973.6194529296462,active_coupling,1.0
3.5,50,59,0,0,-1,0.9672940200607835,975.8413328290716,active_coupling,1.0
3.5,50,60,0,0,-1,0.9999582247323192,977.0340728371191,active_coupling,1.0
3.5,50,61,0,0,-1,0.999999,980.1157859288014,active_coupling,1.0
3.5,50,62,0,0,-1,0.9998567814398585,990.7086663581885,active_coupling,1.0
3.5,50,63,0,0,-1,0.9987053933986706,990.1320630824903,active_coupling,1.0
3.5,50,64,0,0,-1,0.9942595460033278,985.2477203499702,active_coupling,1.0
3.5,50,65,0,0,-1,0.9913489579089634,970.5197626224111,active_coupling,1.0
3.5,50,66,0,0,-1,0.999999,976.8921090815917,active_coupling,1.0
3.5,50,67,0,0,-1,0.9994288813631466,981.4577582472207,active_coupling,1.0
3.5,50,68,0,0,-1,0.9714928218808858,984.7506220056839,active_coupling,1.0
3.5,50,69,0,0,-1,0.999999,969.0999659955982,active_coupling,1.0
3.5,50,70,0,0,-1,0.9755010907138435,985.9121907668008,active_coupling,1.0
3.5,50,71,0,0,-1,0.999999,988.3050108689296,active_coupling,1.0
3.5,50,72,0,0,-1,0.9962596236614277,976.7427944119096,active_coupling,1.0
3.5,50,73,0,0,-1,0.997722421498317,991.6024222331581,active_coupling,1.0
3.5,50,74,0,0,-1,0.867448144202705,984.7970387181641,active_coupling,1.0
3.5,50,75,0,0,-1,0.9941331669412026,983.5697973566181,active_coupling,1.0
3.5,50,76,0,0,-1,0.999951738280841,980.011082788863,active_coupling,1.0
3.5,50,77,0,0,-1,0.999999,974.4547001583024,active_coupling,1.0
3.5,50,78,0,0,-1,0.9999507562280653,982.2687978571896,active_coupling,1.0
3.5,50,79,0,0,-1,0.999999,989.3687834707902,active_coupling,1.0
3.5,50,80,0,0,-1,0.9999956967637398,989.1427182545206,active_coupling,1.0
3.5,50,81,0,0,-1,0.9795533215039303,987.2152928295809,active_coupling,1.0
3.5,50,82,0,0,-1,0.9998735440056555,981.6407182936451,active_coupling,1.0
3.5,50,83,0,0,-1,0.9991563186764205,982.8323870492873,active_coupling,1.0
3.5,50,84,0,0,-1,0.9998888259569243,979.8425506720573,active_coupling,1.0
3.5,50,85,0,0,-1,0.9994868878128971,987.830800168198,active_coupling,1.0
3.5,50,86,0,0,-1,0.9997968254449067,978.6222126974425,active_coupling,1.0
3.5,50,87,0,0,-1,0.9900214540286735,984.1569576691487,active_coupling,1.0
3.5,50,88,0,0,-1,0.9997372793812678,986.531869587351,active_coupling,1.0
3.5,50,89,0,0,-1,0.999999,962.3738625434911,active_coupling,1.0
3.5,50,90,0,0,-1,0.999999,978.3171952366233,active_coupling,1.0
3.5,50,91,0,0,-1,0.9997529996097073,992.3497794021794,active_coupling,1.0
3.5,50,92,0,0,-1,0.999999,982.5961551700256,active_coupling,1.0
3.5,50,93,0,0,-1,0.9761742642382949,991.9330358794348,active_coupling,1.0
3.5,50,94,0,0,-1,0.9957331452920246,977.4784737675338,active_coupling,1.0
3.5,50,95,1,1,272,0.999999,984.022841083997,active_coupling,1.0
3.5,50,96,0,0,-1,0.9999838911718657,987.0434866393185,active_coupling,1.0
3.5,50,97,0,0,-1,0.9998362159885409,970.9662723562689,active_coupling,1.0
3.5,50,98,0,0,-1,0.999999,978.9895840818292,active_coupling,1.0
3.5,50,99,0,0,-1,0.999999,991.6458546079267,active_coupling,1.0
3.5,60,0,0,0,-1,0.9999400362454167,1482.8120695478387,active_coupling,1.0
3.5,60,1,0,0,-1,0.999999,1485.7770760210062,active_coupling,1.0
3.5,60,2,0,0,-1,0.997609448837555,1474.007117216486,active_coupling,1.0
3.5,60,3,0,0,-1,0.999999,1486.0740204946637,active_coupling,1.0
3.5,60,4,0,0,-1,0.9962195624711531,1486.6911241495254,active_coupling,1.0
3.5,60,5,0,0,-1,0.9997339399798262,1477.225181196508,active_coupling,1.0
3.5,60,6,0,0,-1,0.8184470051723376,1477.6064236575996,active_coupling,1.0
3.5,60,7,0,0,-1,0.999999,1482.7003610980466,active_coupling,1.0
3.5,60,8,0,0,-1,0.9998763465291698,1484.8406069735136,active_coupling,1.0
3.5,60,9,0,0,-1,0.9292882860474925,1454.7111140671996,active_coupling,1.0
3.5,60,10,0,0,-1,0.9957406974300884,1477.5988943371547,active_coupling,1.0
3.5,60,11,0,0,-1,0.999999,1484.1557040733214,active_coupling,1.0
3.5,60,12,0,0,-1,0.999999,1486.795776431888,active_coupling,1.0
3.5,60,13,0,0,-1,0.999999,1488.2819165211902,active_coupling,1.0
3.5,60,14,0,0,-1,0.999999,1467.9010046810542,active_coupling,1.0
3.5,60,15,0,0,-1,0.9983778778110489,1480.7908481797483,active_coupling,1.0
3.5,60,16,0,0,-1,0.9940090027629891,1480.5437636248041,active_coupling,1.0
3.5,60,17,0,0,-1,0.9519104139237413,1467.8620589344162,active_coupling,1.0
3.5,60,18,0,0,-1,0.8901838298711738,1484.4400808288158,active_coupling,1.0
3.5,60,19,0,0,-1,0.999999,1480.9024013932171,active_coupling,1.0
3.5,60,20,0,0,-1,0.9759404396466942,1486.5826407418826,active_coupling,1.0
3.5,60,21,0,0,-1,0.999999,1482.8209340752549,active_coupling,1.0
3.5,60,22,0,0,-1,0.9999555704972515,1491.1231258749099,active_coupling,1.0
3.5,60,23,0,0,-1,0.9999547783214643,1485.2240117436268,active_coupling,1.0
3.5,60,24,0,0,-1,0.9176206940027171,1478.3314227960016,active_coupling,1.0
3.5,60,25,0,0,-1,0.9798291062454337,1465.3363954494885,active_coupling,1.0
3.5,60,26,0,0,-1,0.999999,1478.0868286835794,active_coupling,1.0
3.5,60,27,0,0,-1,0.999999,1476.3789308407434,active_coupling,1.0
3.5,60,28,0,0,-1,0.9958061543651152,1491.1059120905836,active_coupling,1.0
3.5,60,29,0,0,-1,0.9732187586504188,1483.9134488870668,active_coupling,1.0
3.5,60,30,0,0,-1,0.6258294688916795,1478.7209183320772,active_coupling,1.0
3.5,60,31,0,0,-1,0.9998994918814502,1481.0540039518216,active_coupling,1.0
3.5,60,32,0,0,-1,0.9871029362436377,1476.2286546303355,active_coupling,1.0
3.5,60,33,0,0,-1,0.9994035566084116,1477.8578470474324,active_coupling,1.0
3.5,60,34,0,0,-1,0.9974336013829378,1481.0644468152839,active_coupling,1.0
3.5,60,35,0,0,-1,0.999999,1472.9177921946607,active_coupling,1.0
3.5,60,36,0,0,-1,0.9472742018136232,1466.9496493538527,active_coupling,1.0
3.5,60,37,0,0,-1,0.999999,1486.0549635672664,active_coupling,1.0
3.5,60,38,0,0,-1,0.999999,1486.3862385557288,active_coupling,1.0
3.5,60,39,0,0,-1,0.999999,1477.337705921707,active_coupling,1.0
3.5,60,40,0,0,-1,0.7845518789885294,1480.350192667065,active_coupling,1.0
3.5,60,41,0,0,-1,0.9999560208585467,1467.6883494122328,active_coupling,1.0
3.5,60,42,0,0,-1,0.999999,1488.7731483361667,active_coupling,1.0
3.5,60,43,1,1,292,0.999999,1459.9839675271344,active_coupling,1.0
3.5,60,44,0,0,-1,0.9996655702343092,1476.4812710366525,active_coupling,1.0
3.5,60,45,0,0,-1,0.9997461127024719,1476.594122673615,active_coupling,1.0
3.5,60,46,0,0,-1,0.999999,1481.5334567678713,active_coupling,1.0
3.5,60,47,0,0,-1,0.999999,1486.7962187756048,active_coupling,1.0
3.5,60,48,1,3,311,0.999999,1483.460003662131,active_coupling,1.0
3.5,60,49,0,0,-1,0.999999,1486.0655044421806,active_coupling,1.0
3.5,60,50,0,0,-1,0.999999,1475.027707181767,active_coupling,1.0
3.5,60,51,0,0,-1,0.9872612610383569,1485.6415920475695,active_coupling,1.0
3.5,60,52,0,0,-1,0.999999,1456.3998910876128,active_coupling,1.0
3.5,60,53,0,0,-1,0.9999505922678237,1478.5246198814464,active_coupling,1.0
3.5,60,54,0,0,-1,0.9998533418751706,1484.7477586489317,active_coupling,1.0
3.5,60,55,0,0,-1,0.999999,1483.5218847798992,active_coupling,1.0
3.5,60,56,0,0,-1,0.9174514434136878,1488.1607268677983,active_coupling,1.0
3.5,60,57,0,0,-1,0.999999,1483.054517444474,active_coupling,1.0
3.5,60,58,0,0,-1,0.6414588172113174,1477.0830189821224,active_coupling,1.0
3.5,60,59,0,0,-1,0.999999,1489.8182542977995,active_coupling,1.0
3.5,60,60,0,0,-1,0.9900875987738988,1484.0661779085078,active_coupling,1.0
3.5,60,61,0,0,-1,0.9996290887222853,1458.6125241841883,active_coupling,1.0
3.5,60,62,0,0,-1,0.9999305926524398,1488.9917132825126,active_coupling,1.0
3.5,60,63,0,0,-1,0.999999,1468.4185827231659,active_coupling,1.0
3.5,60,64,0,0,-1,0.999999,1474.7543701824088,active_coupling,1.0
3.5,60,65,0,0,-1,0.999999,1455.8175794690997,active_coupling,1.0
3.5,60,66,0,0,-1,0.999999,1459.2396051511753,active_coupling,1.0
3.5,60,67,0,0,-1,0.999999,1466.7987665437754,active_coupling,1.0
