ramp_steps,mult,seed_idx,collapsed,collapse_step,collapse_J,collapse_type,final_m,final_wealth
4000,80,47,0,-1,,0,0.9927565747278579,2476.5621343551275
4000,80,48,0,-1,,0,0.999999,2475.0205964780835
4000,80,49,0,-1,,0,0.999814509874508,2470.9240782043494
4000,80,50,0,-1,,0,0.9999608119205727,2474.0926793190542
4000,80,51,0,-1,,0,0.999999,2479.2690907009596
4000,80,52,0,-1,,0,0.999999,2448.179190209154
4000,80,53,0,-1,,0,0.999999,2480.772545475936
4000,80,54,0,-1,,0,0.9999202935601328,2455.5719105753283
4000,80,55,0,-1,,0,0.9998881121207254,2482.602720465972
4000,80,56,0,-1,,0,0.9908091244035019,2487.2740295904237
4000,80,57,0,-1,,0,0.9999583090713969,2471.952914794456
4000,80,58,0,-1,,0,0.9996818883557844,2462.1287055668013
4000,80,59,0,-1,,0,0.999999,2480.1530143553914
4000,80,60,0,-1,,0,0.9998186280622209,2485.8496725795767
4000,80,61,0,-1,,0,0.999999,2459.769119734955
4000,80,62,0,-1,,0,0.9944920591906183,2430.24383425489
4000,80,63,0,-1,,0,0.999999,2385.1808035422923
4000,80,64,0,-1,,0,0.9842374069940726,2484.37645747154
4000,80,65,0,-1,,0,0.29933078622536446,2470.5508050094013
4000,80,66,0,-1,,0,0.999999,2465.062426107122
4000,80,67,0,-1,,0,0.9999821434407452,2469.910657096938
4000,80,68,0,-1,,0,0.999919776666974,2485.9842310630206
4000,80,69,0,-1,,0,0.999999,2465.3269235211233
4000,80,70,0,-1,,0,0.9936764962465802,2445.6225324278553
4000,80,71,0,-1,,0,0.999999,2458.4996427672504
4000,80,72,0,-1,,0,0.999999,2471.3832961502626
4000,80,73,0,-1,,0,0.9998188234891322,2478.9304457290127
4000,80,74,0,-1,,0,0.9949010195216902,2476.919706338231
4000,80,75,0,-1,,0,0.999999,2461.2202739041386
4000,80,76,0,-1,,0,0.999999,2479.8252435342465
4000,80,77,0,-1,,0,0.999999,2452.465364000076
4000,80,78,0,-1,,0,0.999999,2474.019195956277
4000,80,79,0,-1,,0,0.9993568095452556,2477.9983422607897
4000,80,80,0,-1,,0,0.9967189841820931,2462.571035888587
4000,80,81,0,-1,,0,0.999999,2478.736801075422
4000,80,82,0,-1,,0,0.9999382593135832,2472.7455574339674
4000,80,83,0,-1,,0,0.999999,2484.6893575769554
4000,80,84,0,-1,,0,0.9993986688155995,2469.591659816173
4000,80,85,0,-1,,0,0.999999,2448.891634057663
4000,80,86,0,-1,,0,0.9843560304365873,2461.750083168969
4000,80,87,0,-1,,0,0.999999,2440.7596701279936
4000,80,88,0,-1,,0,0.881870148198775,2458.468536544409
4000,80,89,0,-1,,0,0.999999,2445.5352486034576
4000,80,90,0,-1,,0,0.999995514178083,2472.7153346679243
4000,80,91,0,-1,,0,0.999999,2487.6236407243823
4000,80,92,0,-1,,0,0.9996151165524451,2485.4890441130324
4000,80,93,0,-1,,0,0.9999321772018156,2483.9164010515633
4000,80,94,0,-1,,0,0.999999,2472.8860087838343
4000,80,95,0,-1,,0,0.999830163455494,2479.6855904864096
4000,80,96,0,-1,,0,0.999999,2471.5192992504712
4000,80,97,0,-1,,0,0.9988583880447877,2483.3359071762166
4000,80,98,0,-1,,0,0.9997563220774351,2443.251520264819
4000,80,99,0,-1,,0,0.9999570165629279,2476.0457221929846
4000,90,0,0,-1,,0,0.9998636658599297,2969.9127918185545
4000,90,1,0,-1,,0,0.999999,2980.7935618575416
4000,90,2,0,-1,,0,0.999999,2977.030966414161
4000,90,3,0,-1,,0,0.999999,2971.100721434476
4000,90,4,0,-1,,0,0.9988630533835774,2958.1275150999145
4000,90,5,0,-1,,0,0.999608120306457,2977.330755705683
4000,90,6,0,-1,,0,0.999999,2982.0515382181125
4000,90,7,0,-1,,0,0.9999816430299614,2941.3277809701594
4000,90,8,0,-1,,0,0.999999,2976.078977680896
4000,90,9,0,-1,,0,0.999999,2976.779293938047
4000,90,10,0,-1,,0,0.999999,2941.716317343698
4000,90,11,0,-1,,0,0.9713212327502365,2980.58888038794
4000,90,12,0,-1,,0,0.9914161152696116,2951.917841058502
4000,90,13,0,-1,,0,0.9995967658468317,2927.826049314141
4000,90,14,0,-1,,0,0.999999,2965.823399134001
4000,90,15,0,-1,,0,0.999999,2972.1006648376097
4000,90,16,0,-1,,0,0.9999935062514781,2949.985288453794
4000,90,17,0,-1,,0,0.9920573371887951,2960.368282846321
4000,90,18,0,-1,,0,0.999999,2936.753919729603
4000,90,19,0,-1,,0,0.989635473456792,2964.6179743227103
4000,90,20,0,-1,,0,0.9934273611607751,2978.8553503925878
4000,90,21,0,-1,,0,0.999999,2982.4054461719816
4000,90,22,0,-1,,0,0.999999,2962.3565434875095
4000,90,23,0,-1,,0,0.999999,2980.402044408614
4000,90,24,0,-1,,0,0.9973597864822429,2980.3320412051876
4000,90,25,0,-1,,0,0.8732957249018493,2900.085807463309
4000,90,26,0,-1,,0,0.966895529787693,2970.5609431033704
4000,90,27,0,-1,,0,0.999999,2946.5229961478917
4000,90,28,0,-1,,0,0.999999,2972.5753314276153
4000,90,29,0,-1,,0,0.9531571816362265,2982.0173217867377
4000,90,30,0,-1,,0,0.992947376455598,2958.61533424716
4000,90,31,0,-1,,0,0.9994904530906658,2969.5288124373797
4000,90,32,0,-1,,0,0.999999,2960.0622745471446
4000,90,33,0,-1,,0,0.999999,2982.3457969430433
4000,90,34,0,-1,,0,0.999999,2971.230496290917
4000,90,35,0,-1,,0,0.999999,2978.463271896162
4000,90,36,0,-1,,0,0.999999,2970.349318433938
4000,90,37,0,-1,,0,0.999999,2966.6271926015756
4000,90,38,0,-1,,0,0.7869152929450175,2958.761710086206
4000,90,39,0,-1,,0,0.973150828990227,2958.6704759958834
4000,90,40,0,-1,,0,0.8761033010232625,2947.585715914868
4000,90,41,0,-1,,0,0.9747039270870224,2984.865891899187
4000,90,42,0,-1,,0,0.999999,2972.928961081133
4000,90,43,0,-1,,0,0.999999,2949.125984277373
4000,90,44,0,-1,,0,0.999999,2965.876380437737
4000,90,45,0,-1,,0,0.9766249776105824,2968.022079843581
4000,90,46,0,-1,,0,0.999999,2973.5022296869342
4000,90,47,0,-1,,0,0.999999,2966.61344711702
4000,90,48,0,-1,,0,0.999999,2966.514456726784
4000,90,49,0,-1,,0,0.955475393529194,2966.8359603251183
4000,90,50,0,-1,,0,0.9708380300019137,2970.320497444258
4000,90,51,0,-1,,0,0.999999,2986.6005768486707
4000,90,52,0,-1,,0,0.9993985483318365,2981.626273293061
4000,90,53,0,-1,,0,0.7150606647112075,2974.5194226755634
4000,90,54,0,-1,,0,0.999999,2986.4362195911517
4000,90,55,0,-1,,0,0.9998665451134288,2961.9019460079576
4000,90,56,0,-1,,0,0.9963786513621373,2964.2559940776673
4000,90,57,0,-1,,0,0.999999,2979.8291817774343
4000,90,58,0,-1,,0,0.9998215403611476,2959.1574365024608
4000,90,59,0,-1,,0,0.9011879388435151,2966.2251457162547
4000,90,60,0,-1,,0,0.999999,2956.5931671341996
4000,90,61,0,-1,,0,0.999999,2976.8271543204414
4000,90,62,0,-1,,0,0.999999,2968.1707042766247
4000,90,63,0,-1,,0,0.9999520253108326,2973.7502750296876
4000,90,64,0,-1,,0,0.9998889222596531,2955.1418146173887
4000,90,65,0,-1,,0,0.9683690951316694,2974.9545600367364
4000,90,66,0,-1,,0,0.9740048893342808,2974.1313312336156
4000,90,67,0,-1,,0,0.9999762174698654,2950.2298497115985
4000,90,68,0,-1,,0,0.999999,2949.0924362373457
4000,90,69,0,-1,,0,0.9998988828337723,2979.847621038759
4000,90,70,0,-1,,0,0.999999,2979.1797949534
4000,90,71,0,-1,,0,0.999999,2977.4141013977205
4000,90,72,0,-1,,0,0.9948008847516465,2960.269996753054
4000,90,73,0,-1,,0,0.9998617926216349,2980.9823077583897
4000,90,74,0,-1,,0,0.999999,2979.598269335051
4000,90,75,0,-1,,0,0.9668233833450928,2975.2792839286217
4000,90,76,0,-1,,0,0.9671955667146196,2940.158287264587
4000,90,77,0,-1,,0,0.999999,2983.3796996325427
4000,90,78,0,-1,,0,0.999999,2966.999526756536
4000,90,79,0,-1,,0,0.9844956303412818,2961.542433625879
4000,90,80,0,-1,,0,0.9998926921998079,2975.0366777174095
4000,90,81,0,-1,,0,0.9998193054150442,2970.4124008571994
4000,90,82,0,-1,,0,0.999756344865713,2987.333434368275
4000,90,83,0,-1,,0,0.999999,2958.7127029239414
4000,90,84,0,-1,,0,0.999999,2960.8506887703943
4000,90,85,0,-1,,0,0.9694626979985002,2958.340360262865
4000,90,86,0,-1,,0,0.999999,2980.890026319032
4000,90,87,0,-1,,0,0.999999,2976.456551731494
4000,90,88,0,-1,,0,0.9983090884721526,2972.94829907393
4000,90,89,0,-1,,0,0.999999,2982.919525677691
4000,90,90,0,-1,,0,0.9997567345594083,2972.0529781610094
4000,90,91,0,-1,,0,0.999999,2943.1402428432116
4000,90,92,0,-1,,0,0.999999,2915.2603419127295
4000,90,93,0,-1,,0,0.9998691022740119,2960.517422604613
4000,90,94,0,-1,,0,0.9952941201755096,2944.8040295246306
4000,90,95,0,-1,,0,0.999999,2967.472761638259
4000,90,96,0,-1,,0,0.999999,2973.8614430407047
4000,90,97,0,-1,,0,0.999999,2958.4431287739712
4000,90,98,0,-1,,0,0.9997665072456424,2976.1663124402576
4000,90,99,0,-1,,0,0.9999819861477106,2951.4466733956783
4000,100,0,0,-1,,0,0.999999,3472.8240766975164
4000,100,1,0,-1,,0,0.9998654392042726,3471.964252020409
4000,100,2,0,-1,,0,0.7663715542197087,3433.6212378241607
4000,100,3,0,-1,,0,0.999999,3445.1189695049484
4000,100,4,0,-1,,0,0.999999,3469.670310336572
4000,100,5,0,-1,,0,0.999897819101861,3458.6675963768
4000,100,6,0,-1,,0,0.9999786607449618,3473.309621690675
4000,100,7,0,-1,,0,0.9924289736708447,3477.771849218149
4000,100,8,0,-1,,0,0.999999,3431.330532298337
4000,100,9,0,-1,,0,0.9998298648589511,3455.4484198432606
4000,100,10,0,-1,,0,0.999999,3456.979630345896
4000,100,11,0,-1,,0,0.999999,3481.2939530317135
4000,100,12,0,-1,,0,0.9999030899625014,3470.809444663547
4000,100,13,0,-1,,0,0.9162948723950604,3480.627098522443
4000,100,14,0,-1,,0,0.9996860132828376,3433.800225573643
4000,100,15,0,-1,,0,0.9998890352098632,3488.586599283775
4000,100,16,0,-1,,0,0.9000159828357515,3413.438094305342
4000,100,17,0,-1,,0,0.9999825794036,3457.4601193131434
4000,100,18,0,-1,,0,0.999999,3456.403944965871
4000,100,19,0,-1,,0,0.9873717468320404,3448.0894278002193
4000,100,20,0,-1,,0,0.9998273841891826,3461.24037724701
4000,100,21,0,-1,,0,0.9999129992082061,3446.534495641847
4000,100,22,0,-1,,0,0.999999,3454.2310616379655
4000,100,23,0,-1,,0,0.999999,3460.118995053428
4000,100,24,0,-1,,0,0.999999,3439.226401068342
4000,100,25,0,-1,,0,0.9998720910009978,3465.0486408485367
4000,100,26,0,-1,,0,0.999999,3457.683948016903
4000,100,27,0,-1,,0,0.999999,3466.1179509335375
4000,100,28,0,-1,,0,0.9998894492443385,3448.7197044874547
4000,100,29,0,-1,,0,0.9989974631216455,3459.8643392021745
4000,100,30,0,-1,,0,0.9899432811486402,3465.452344917954
4000,100,31,0,-1,,0,0.999999,3483.8925209835056
4000,100,32,0,-1,,0,0.9999524369685258,3445.190622403549
4000,100,33,0,-1,,0,0.999999,3460.4927486299252
4000,100,34,0,-1,,0,0.999999,3465.533594866516
4000,100,35,0,-1,,0,0.9985717829459781,3459.686483804008
4000,100,36,0,-1,,0,0.999999,3441.64750920896
4000,100,37,0,-1,,0,0.999999,3467.563455155494
4000,100,38,0,-1,,0,0.9982909055647416,3464.559850544336
4000,100,39,0,-1,,0,0.9885641580868486,3356.3494292265527
4000,100,40,0,-1,,0,0.999999,3477.838345654677
4000,100,41,0,-1,,0,0.999999,3435.176139673346
4000,100,42,0,-1,,0,0.999999,3454.46357004212
4000,100,43,0,-1,,0,0.999889839905983,3456.1436341769845
4000,100,44,0,-1,,0,0.999999,3457.9132258038935
4000,100,45,0,-1,,0,0.999999,3468.22212534419
4000,100,46,0,-1,,0,0.9990723887401151,3468.1981771372944
4000,100,47,0,-1,,0,0.999999,3435.7399090125855
4000,100,48,0,-1,,0,0.9993234833526186,3480.8721385257404
4000,100,49,0,-1,,0,0.999999,3476.8694324193507
4000,100,50,0,-1,,0,0.999999,3465.0521979131217
4000,100,51,0,-1,,0,0.9997371905474998,3479.802106861408
4000,100,52,0,-1,,0,0.9873176327388631,3457.377404195803
4000,100,53,0,-1,,0,0.9022229820324136,3411.2005016531834
4000,100,54,0,-1,,0,0.999999,3439.5056111559356
4000,100,55,0,-1,,0,0.999999,3471.5548379738743
4000,100,56,0,-1,,0,0.4765553351016211,3436.0678872161766
4000,100,57,0,-1,,0,0.9998225558848487,3472.231785074481
4000,100,58,0,-1,,0,0.999999,3467.6238362182016
4000,100,59,0,-1,,0,0.999999,3468.5102874265904
4000,100,60,0,-1,,0,0.999999,3464.8060945065645
4000,100,61,0,-1,,0,0.999999,3464.443317461392
4000,100,62,0,-1,,0,0.6915921469606153,3462.082268532998
4000,100,63,0,-1,,0,0.9812211574074597,3476.3625513194265
4000,100,64,0,-1,,0,0.9943233047627931,3477.1384686014835
4000,100,65,0,-1,,0,0.9999761460303028,3447.961971545781
4000,100,66,0,-1,,0,0.9936805357988909,3454.616379667005
4000,100,67,0,-1,,0,0.8387792910369964,3447.872896635999
4000,100,68,0,-1,,0,0.9983416312338182,3443.135640286043
4000,100,69,0,-1,,0,0.999999,3466.2457858396137
4000,100,70,0,-1,,0,0.999999,3465.6832410054367
4000,100,71,0,-1,,0,0.999999,3461.678778582552
4000,100,72,0,-1,,0,0.999999,3463.538938492476
4000,100,73,0,-1,,0,0.999999,3475.0343717946503
4000,100,74,0,-1,,0,0.999999,3464.774790703476
4000,100,75,0,-1,,0,0.9999400997155637,3472.882025757098
4000,100,76,0,-1,,0,0.999999,3427.654198473902
4000,100,77,0,-1,,0,0.9153638366517068,3486.6454735115854
4000,100,78,0,-1,,0,0.9998059367577523,3464.29743923309
4000,100,79,0,-1,,0,0.999999,3474.6741031361503
4000,100,80,0,-1,,0,0.9975963171084112,3375.0392046064385
4000,100,81,0,-1,,0,0.999999,3456.6768886031623
4000,100,82,0,-1,,0,0.9966374295430424,3481.2433444630738
4000,100,83,0,-1,,0,0.999999,3464.1009060693823
4000,100,84,0,-1,,0,0.9997939407656862,3450.453208513697
4000,100,85,0,-1,,0,0.999999,3455.311583021999
4000,100,86,0,-1,,0,0.999999,3478.000559666023
4000,100,87,0,-1,,0,0.9999585876927237,3477.5913110145666
4000,100,88,0,-1,,0,0.8997190684627885,3469.0953037892023
4000,100,89,0,-1,,0,0.999999,3464.9849492184057
4000,100,90,0,-1,,0,0.9607772480210052,3460.1334350129755
4000,100,91,0,-1,,0,0.9727084134526721,3473.1233774540565
4000,100,92,0,-1,,0,0.9022588786567851,3466.137932049701
4000,100,93,0,-1,,0,0.9998858491832647,3455.79940810572
4000,100,94,0,-1,,0,0.999999,3438.2595441296075
4000,100,95,0,-1,,0,0.9999454410234859,3462.394355003842
4000,100,96,0,-1,,0,0.999999,3472.3372572703506
4000,100,97,0,-1,,0,0.8549421839136262,3473.6241893903225
4000,100,98,0,-1,,0,0.9965566749361924,3450.2846179222743
4000,100,99,0,-1,,0,0.7540113978838552,3458.4670575892537
10000,40,0,1,376,0.6692,3,0.9982887063225429,483.59006014742164
10000,40,1,1,415,0.68675,2,0.9477250425271585,459.0757479263071
10000,40,2,1,398,0.6791,3,0.996937725535224,488.9442216892874
10000,40,3,1,547,0.74615,2,0.9978344920406251,483.74716766088926
10000,40,4,1,730,0.8285,2,0.8501931580559253,483.7586370568774
10000,40,5,1,378,0.6701,2,0.9996387813740942,467.4812439312876
10000,40,6,1,330,0.6485,2,0.9500341178702089,485.03626144778127
10000,40,7,1,356,0.6602,2,0.999999,484.44736432495904
10000,40,8,1,330,0.6485,3,0.999999,474.8211301238472
10000,40,9,1,348,0.6566,3,0.8907012809287057,483.09923286959736
10000,40,10,1,401,0.68045,2,0.999999,486.0842486024866
10000,40,11,1,424,0.6908,3,0.9973094340557135,464.74176505736375
10000,40,12,1,508,0.7286,2,0.999999,480.1374447845716
10000,40,13,1,688,0.8096,2,0.999999,481.7750782726477
10000,40,14,1,313,0.64085,2,0.9988602634937453,477.9493533469286
10000,40,15,1,490,0.7205,3,0.999999,482.4219150551932
10000,40,16,1,343,0.65435,2,0.9998469079725146,481.8977039871967
10000,40,17,1,663,0.79835,2,0.9995235528762598,477.6061591620944
10000,40,18,1,471,0.71195,3,0.3035305336861539,476.9194801894006
10000,40,19,1,469,0.71105,2,0.8991863302414413,481.6961632189411
10000,40,20,1,392,0.6764,2,0.9878311187494466,478.69768763884844
10000,40,21,1,357,0.66065,2,0.9999731380563569,484.34104704625867
10000,40,22,1,632,0.7844,3,0.8805771298465049,475.3230687264932
10000,40,23,1,311,0.63995,3,0.999999,486.34593536206745
10000,40,24,1,336,0.6512,3,0.999999,467.09293653731874
10000,40,25,1,417,0.68765,2,0.9822502672261971,477.87405446774244
10000,40,26,1,474,0.7133,2,0.9708743954469525,484.8987342086922
10000,40,27,1,469,0.71105,2,0.9484372964945647,483.1474868689695
10000,40,28,1,356,0.6602,3,0.999999,478.88968412746294
10000,40,29,1,1374,1.1183,3,0.9933646600788892,466.65186306618125
10000,40,30,1,443,0.69935,3,0.9927626022279078,485.4537542342671
10000,40,31,1,566,0.7546999999999999,1,0.9999089606504571,486.0598005976728
10000,40,32,1,439,0.69755,2,0.9650009339752875,479.8149490880243
10000,40,33,1,357,0.66065,3,0.9495055023033792,476.6095665088384
10000,40,34,1,491,0.72095,2,0.999999,438.27528331982006
10000,40,35,1,769,0.84605,2,0.9960955048697361,470.22754330207454
10000,40,36,1,461,0.70745,3,0.999999,480.46113688662945
10000,40,37,1,314,0.6413,2,0.9980424437721536,463.17306764172673
10000,40,38,1,631,0.7839499999999999,2,0.9999321160689981,484.086461953073
10000,40,39,1,426,0.6917,3,0.999999,487.0058793116458
10000,40,40,1,413,0.68585,3,0.986846111972735,489.41684313463105
10000,40,41,1,597,0.76865,3,0.9987006862270862,467.0241975254853
10000,40,42,1,373,0.66785,3,0.9998696515388932,485.45530493426355
10000,40,43,1,480,0.716,3,0.9922553521289024,480.9710710308288
10000,40,44,1,461,0.70745,2,0.9997230344894243,487.7200652026045
10000,40,45,1,463,0.70835,3,0.9969502118169886,481.94785650637135
10000,40,46,1,394,0.6773,3,0.999999,482.415436957714
10000,40,47,1,420,0.6890000000000001,3,0.999999,483.52389361728194
10000,40,48,1,312,0.6404,3,0.999999,456.96472258732524
10000,40,49,1,417,0.68765,2,0.999944836792563,473.9065682637999
10000,40,50,1,415,0.68675,2,0.9581545110845108,477.75130223259254
10000,40,51,1,478,0.7151000000000001,3,0.999999,490.4766042237128
10000,40,52,1,436,0.6962,3,0.9998494306326385,474.2039543272519
10000,40,53,1,478,0.7151000000000001,2,0.999999,487.1755193017936
10000,40,54,1,397,0.67865,2,0.9995293449970528,471.0150538052653
10000,40,55,1,356,0.6602,3,0.999999,471.8945633161621
10000,40,56,1,313,0.64085,2,0.9999258593772066,483.68763102087325
10000,40,57,1,370,0.6665,2,0.9214812552624672,483.1044571458734
10000,40,58,1,560,0.752,2,0.9999741230167691,474.35757935972964
10000,40,59,1,386,0.6737,3,0.9796965529195357,468.55118244710206
10000,40,60,1,400,0.6799999999999999,2,0.8986619080959771,482.38780777602227
10000,40,61,1,331,0.64895,2,0.999999,472.70165006876294
10000,40,62,1,497,0.72365,3,0.9982429053797655,468.4732210263866
10000,40,63,1,603,0.77135,3,0.999999,469.32637183836266
10000,40,64,1,463,0.70835,3,0.999999,472.73941401087836
10000,40,65,1,472,0.7124,2,0.9997005449472833,481.67638155746124
10000,40,66,1,591,0.76595,2,0.999999,485.35542331001125
10000,40,67,1,370,0.6665,2,-0.89987878046649,0.0
10000,40,68,1,487,0.71915,2,0.999999,473.66910545921417
10000,40,69,1,329,0.64805,3,0.5422316057914032,474.9053622670347
10000,40,70,1,317,0.6426499999999999,2,0.9999887147792516,472.51700523322205
10000,40,71,1,792,0.8564,3,0.7904572007062856,470.85682870997624
10000,40,72,1,601,0.7704500000000001,2,0.9870082856244051,490.07539242463366
10000,40,73,1,365,0.66425,2,0.9998047530135029,488.29186320041896
10000,40,74,1,535,0.74075,3,0.9355131587662284,480.59374004807194
10000,40,75,1,371,0.6669499999999999,3,0.9981832254984662,478.0642994387765
10000,40,76,1,294,0.6323,3,0.9982450590025691,489.33345534188163
10000,40,77,1,351,0.65795,3,0.999999,481.3989229364947
10000,40,78,1,323,0.64535,3,0.9998869125969015,486.26770011633715
10000,40,79,1,488,0.7196,3,0.9447195418364536,463.6516167577546
10000,40,80,1,514,0.7313000000000001,3,0.999999,449.64698154859263
10000,40,81,1,381,0.67145,2,0.9892166185602128,481.133620046532
10000,40,82,1,377,0.66965,2,0.999999,482.35186339281313
10000,40,83,1,366,0.6647000000000001,3,0.9997007217423745,485.65240963195544
10000,40,84,1,295,0.63275,2,0.9653775922828637,478.1403697148388
10000,40,85,1,1057,0.97565,2,0.8353304116119338,469.056003548279
10000,40,86,1,388,0.6746,2,0.9998225171925069,468.529395134366
10000,40,87,1,352,0.6584,3,-0.993716059273862,0.0
10000,40,88,1,343,0.65435,3,0.9779960838727036,484.5103769987638
10000,40,89,1,641,0.78845,2,0.9999231935178022,472.09719370487363
10000,40,90,1,469,0.71105,2,0.9997536507077538,488.34126789154277
10000,40,91,1,493,0.72185,3,0.9768852600596379,470.30577346873616
10000,40,92,1,394,0.6773,2,0.9997876999951726,486.51806587687963
10000,40,93,1,545,0.74525,2,0.999999,484.6090670577768
10000,40,94,1,376,0.6692,2,0.9997992612688077,488.74287726152266
10000,40,95,1,566,0.7546999999999999,2,0.999999,463.8082352870077
10000,40,96,1,373,0.66785,3,0.9998003569541545,488.8431048261802
10000,40,97,1,390,0.6755,2,0.9646946949694636,484.7725657488763
10000,40,98,1,485,0.71825,3,0.9709035630927575,461.39211749391774
10000,40,99,1,420,0.6890000000000001,3,0.999999,489.14213302129775
10000,50,0,1,694,0.8123,3,0.999999,984.4360325052595
10000,50,1,1,907,0.90815,3,0.999999,971.2774188063669
10000,50,2,1,1327,1.09715,3,0.999999,985.7321510473333
10000,50,3,1,411,0.68495,2,0.9999920892636635,982.9361483701701
10000,50,4,0,-1,,0,0.9855811242288456,991.5177607546738
10000,50,5,0,-1,,0,0.970096634852848,988.3836925676643
10000,50,6,0,-1,,0,0.9929663452442182,983.8248369547827
10000,50,7,0,-1,,0,0.999761833923668,976.2685905821235
10000,50,8,0,-1,,0,0.9762196650634187,984.1999018703503
10000,50,9,0,-1,,0,0.9999606800657719,976.9394781683544
10000,50,10,0,-1,,0,0.9971048384401119,976.1215564654884
10000,50,11,0,-1,,0,0.999999,977.3028964898572
10000,50,12,1,516,0.7322,3,0.9999920984609786,985.6428998739354
10000,50,13,1,663,0.79835,3,0.999999,973.6409990226886
10000,50,14,1,388,0.6746,2,0.999999,986.5089955629618
10000,50,15,0,-1,,0,0.999999,970.2082075577789
10000,50,16,0,-1,,0,0.9809097682435837,975.1649542955433
10000,50,17,1,696,0.8131999999999999,3,0.999999,988.742610642106
10000,50,18,0,-1,,0,0.999999,986.5048116068832
10000,50,19,0,-1,,0,0.9996851444718382,980.2918575433636
10000,50,20,0,-1,,0,0.9945765231691392,977.2900317846282
10000,50,21,0,-1,,0,0.9598602345814775,978.872405544402
10000,50,22,1,620,0.779,2,0.9860433984911249,981.767123691768
10000,50,23,0,-1,,0,0.9997557056417652,972.4600358303937
10000,50,24,1,2082,1.4369,3,0.7799394833137259,965.8644903235739
10000,50,25,0,-1,,0,0.999999,971.1090011178101
10000,50,26,1,1069,0.98105,3,0.9999456599383291,973.8888888960704
10000,50,27,0,-1,,0,0.999999,974.3032893268851
10000,50,28,1,372,0.6674,3,0.999999,977.2426631550367
10000,50,29,0,-1,,0,0.9998256783377185,985.6339542503764
10000,50,30,0,-1,,0,0.8057347048315014,964.4355336221191
10000,50,31,0,-1,,0,0.999999,982.498686387817
10000,50,32,1,1233,1.05485,2,0.999999,987.4088245758461
10000,50,33,1,363,0.66335,3,0.8566873025247639,951.877348566137
10000,50,34,1,968,0.9356,2,0.9887557541485847,979.9345923789804
10000,50,35,1,431,0.6939500000000001,2,0.999999,987.47951606579
10000,50,36,0,-1,,0,0.9423178653675371,978.216734185264
10000,50,37,0,-1,,0,0.999999,979.9568030291626
10000,50,38,1,500,0.725,3,0.999999,992.1723697551136
10000,50,39,1,487,0.71915,2,0.9998005414888048,974.601489138642
10000,50,40,0,-1,,0,0.9583836418702536,973.517970322837
10000,50,41,1,713,0.8208500000000001,3,0.9999951465524031,983.6721120900713
10000,50,42,0,-1,,0,0.9997785220727297,983.7713325488294
10000,50,43,0,-1,,0,0.999999,986.7831694710397
10000,50,44,0,-1,,0,0.9998729060554317,980.7181159911762
10000,50,45,0,-1,,0,0.9874077156285931,982.0222710057463
10000,50,46,1,551,0.74795,3,0.9975718091273224,972.439948841675
10000,50,47,1,402,0.6809000000000001,2,0.999999,987.4930223123791
10000,50,48,0,-1,,0,0.9982482636185953,971.3694245479658
10000,50,49,0,-1,,0,0.9989345491008463,982.3984704565345
10000,50,50,0,-1,,0,0.999999,976.9152895570774
10000,50,51,1,563,0.75335,3,0.999999,957.244396778006
10000,50,52,0,-1,,0,0.999999,961.0803464250349
10000,50,53,0,-1,,0,0.9702729025742073,970.7427531238792
10000,50,54,0,-1,,0,0.9999658292009498,984.0901775853328
10000,50,55,0,-1,,0,0.9998468614059681,940.519986957899
10000,50,56,1,853,0.88385,3,0.999999,981.8083231644696
10000,50,57,0,-1,,0,0.999999,979.3595996143599
10000,50,58,0,-1,,0,0.999999,985.6068535353824
10000,50,59,1,728,0.8276,3,0.999999,985.5060267530067
10000,50,60,1,541,0.7434499999999999,2,0.999999,989.0188068179665
10000,50,61,0,-1,,0,0.999999,974.3849232469078
10000,50,62,1,559,0.7515499999999999,2,0.999999,985.6862118140236
10000,50,63,0,-1,,0,0.9895024641554979,978.2228826672022
10000,50,64,1,738,0.8321000000000001,2,0.9997950406884919,987.0571619476052
10000,50,65,1,940,0.923,3,0.999999,984.0973642865273
10000,50,66,1,828,0.8726,2,0.999999,986.0717974520192
10000,50,67,0,-1,,0,0.9908215754050335,967.4569412232748
10000,50,68,1,914,0.9113,2,0.9999757615398563,986.8672715608158
10000,50,69,1,644,0.7898000000000001,2,0.999999,976.1507939179235
10000,50,70,0,-1,,0,0.999999,980.810241308589
10000,50,71,0,-1,,0,0.9919192360839161,982.1226542860401
10000,50,72,0,-1,,0,0.7782236921252522,987.7941882458571
10000,50,73,0,-1,,0,0.999999,964.1142220262266
10000,50,74,1,485,0.71825,3,0.999999,984.8212368045721
10000,50,75,1,448,0.7016,2,0.9997358763565245,988.9226606704092
10000,50,76,1,519,0.73355,3,0.9986074602708263,974.7117298780739
10000,50,77,1,507,0.72815,2,0.9990520927956776,977.1288878994891
10000,50,78,0,-1,,0,0.999999,983.2639860963216
10000,50,79,1,810,0.8645,2,0.9999868634872302,985.9749351887627
10000,50,80,1,425,0.69125,3,0.999999,971.5394928551834
10000,50,81,1,546,0.7457,3,0.998497885548579,954.0199023045459
10000,50,82,1,1296,1.0832000000000002,2,0.9726714662083215,977.1384190475828
10000,50,83,1,1566,1.2046999999999999,2,0.999999,991.1443856770097
10000,50,84,1,1110,0.9995,3,0.9999693509071644,982.5090152695981
10000,50,85,0,-1,,0,0.9884928605901433,965.9180922350016
