level,J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth,final_EC
L2,2.0,100,78,0,-1,0,0.9650406227287135,2948.447832781376,0.05586272329499547
L2,2.0,100,79,0,-1,0,0.9485963794837914,3051.557225323518,0.05547530586941626
L2,2.0,100,80,0,-1,0,0.9755318065893157,3182.2475530408587,0.054977611792984174
L2,2.0,100,81,0,-1,0,0.636321432883021,3173.1180217896313,0.07136281522143371
L2,2.0,100,82,0,-1,0,0.7019795086397133,3144.438814916567,0.06535068410096326
L2,2.0,100,83,0,-1,0,0.8580078024716018,2985.2665512512262,0.05747203071075752
L2,2.0,100,84,0,-1,0,0.7716336256924834,3008.26605804749,0.06398025316665344
L2,2.0,100,85,0,-1,0,0.9528639414396541,3143.90785886398,0.05596515133628476
L2,2.0,100,86,0,-1,0,0.993695367781933,3125.8968910005515,0.05484242689158154
L2,2.0,100,87,0,-1,0,0.8851094896502963,3113.8140984545907,0.057486848782211254
L2,2.0,100,88,0,-1,0,0.9299165476489004,3131.491410840991,0.05785711933762691
L2,2.0,100,89,0,-1,0,0.6191921964519312,2992.4372011412925,0.06547284269967545
L2,2.0,100,90,1,274,3,0.9352511276153149,3106.8197729746835,0.056223388154371036
L2,2.0,100,91,1,529,2,0.997999626308333,2920.073350212011,0.05538551065342094
L2,2.0,100,92,0,-1,0,0.93574829453338,3172.9449776574647,0.05549483808284609
L2,2.0,100,93,0,-1,0,0.9912104459342412,3112.8691362835766,0.05495966428829066
L2,2.0,100,94,0,-1,0,0.8431475562369524,3049.3333840174023,0.05813011918500734
L2,2.0,100,95,0,-1,0,0.9435451821666863,3057.021348905766,0.056813971101193135
L2,2.0,100,96,0,-1,0,0.9665646197689346,3110.6838613139344,0.05490295962641157
L2,2.0,100,97,0,-1,0,0.9702433465123135,2979.131441358175,0.05484426960890299
L2,2.0,100,98,0,-1,0,0.813907867923256,2969.966385838781,0.06252177538578037
L2,2.0,100,99,0,-1,0,0.9936709771737339,3030.5846143130593,0.05472405529454529
L2,2.5,20,0,1,285,3,-0.8860486806956863,0.0,0.05879651860225709
L2,2.5,20,1,1,288,3,0.44390765048350633,0.0,0.07806972615132735
L2,2.5,20,2,1,275,3,-0.0661264740524288,0.0,0.099110201404654
L2,2.5,20,3,1,270,3,0.926042849866936,0.0,0.056289163657676826
L2,2.5,20,4,1,277,3,-0.5760560793041063,0.0,0.07757497027054333
L2,2.5,20,5,1,321,3,-0.6528813318352936,0.0,0.09230828054884826
L2,2.5,20,6,1,328,2,-0.8631011715500415,0.0,0.07519646770114674
L2,2.5,20,7,1,275,3,0.8194984101495292,0.0,0.06371181801295937
L2,2.5,20,8,1,346,1,0.9217053322691845,0.0,0.05608625944986015
L2,2.5,20,9,1,311,1,0.7469708308297727,0.0,0.0631681296412787
L2,2.5,20,10,1,339,3,-0.667693855244218,0.0,0.05962524956372885
L2,2.5,20,11,1,309,3,0.9471595011823446,0.0,0.056308124921459396
L2,2.5,20,12,1,269,3,-0.753505629853851,0.0,0.06245312812327797
L2,2.5,20,13,1,269,3,-0.5474578657213304,0.0,0.11497427715926052
L2,2.5,20,14,1,303,1,-0.9648030859992367,0.0,0.05687910454636294
L2,2.5,20,15,1,285,3,-0.4842648611417505,0.0,0.06846889087487926
L2,2.5,20,16,1,285,1,0.7145311416622416,0.0,0.06678341690720367
L2,2.5,20,17,1,264,2,0.004197344827338301,0.0,0.39736056885102444
L2,2.5,20,18,1,329,3,-0.6783387178744591,0.0,0.06792274337164611
L2,2.5,20,19,1,260,1,-0.9171284322065305,0.0,0.0580081897378691
L2,2.5,20,20,1,285,1,-0.9886208867411113,0.0,0.0553332972379989
L2,2.5,20,21,1,317,3,0.28342840972352634,0.0,0.8009291499882885
L2,2.5,20,22,1,322,3,-0.9721001657781726,0.0,0.05510000642782895
L2,2.5,20,23,1,309,2,-0.9832490158921287,0.0,0.05516254679397518
L2,2.5,20,24,1,313,3,-0.49169035619052825,0.0,0.07806111073407027
L2,2.5,20,25,1,332,3,-0.1493610073187691,0.0,0.4818091030785612
L2,2.5,20,26,1,289,1,0.839124967570476,0.0,0.061763885047035616
L2,2.5,20,27,1,342,3,-0.4832286619284235,0.0,0.06925463383120037
L2,2.5,20,28,1,261,1,-0.9499118903364506,0.0,0.0582227073291152
L2,2.5,20,29,1,287,3,0.4559538774262875,0.0,0.29545950998526976
L2,2.5,20,30,1,322,3,0.7876130516072366,0.0,0.061086229131334664
L2,2.5,20,31,1,267,3,0.7969822386512877,0.0,0.06688119210005448
L2,2.5,20,32,1,315,3,-0.054724248682395796,0.0,0.81270760485083
L2,2.5,20,33,1,290,1,-0.9594244221674219,0.0,0.058114600623472484
L2,2.5,20,34,1,290,3,0.5402682367116869,0.0,0.06680891004180459
L2,2.5,20,35,1,289,1,-0.8447865980565529,0.0,0.06040876234090706
L2,2.5,20,36,1,334,1,0.9034073754736445,0.0,0.056823162988110985
L2,2.5,20,37,1,307,3,0.9876106734061634,0.0,0.05516579331205419
L2,2.5,20,38,1,320,3,0.7222159526030866,0.0,0.06010466695702567
L2,2.5,20,39,1,270,3,-0.999999,0.0,0.05604596252726276
L2,2.5,20,40,1,302,1,0.7230933097659916,0.0,0.05842986385824863
L2,2.5,20,41,1,291,1,-0.985508271597832,0.0,0.054938005897983685
L2,2.5,20,42,1,279,1,0.49426559729222314,0.0,0.07239750706457544
L2,2.5,20,43,1,275,3,0.7668017931277357,0.0,0.059883230046744486
L2,2.5,20,44,1,305,3,0.6306602091526254,0.0,0.061638391932092376
L2,2.5,20,45,1,292,3,-0.27662793593185214,0.0,0.11050823577082171
L2,2.5,20,46,1,340,3,0.9795854588899926,0.0,0.05502509391959615
L2,2.5,20,47,1,266,2,-0.8066509150078099,0.0,0.06359304809298812
L2,2.5,20,48,1,313,2,0.8621853481549124,0.0,0.05819023506291517
L2,2.5,20,49,1,283,3,0.48408701342326366,0.0,0.14604800149679154
L2,2.5,20,50,1,328,3,-0.9325915318699288,0.0,0.05796102812027822
L2,2.5,20,51,1,284,1,0.39673971559362586,0.0,0.0705170565543415
L2,2.5,20,52,1,282,3,-0.6850299715997499,0.0,0.07309309917854596
L2,2.5,20,53,1,290,3,-0.6894625748778229,0.0,0.07668135236462927
L2,2.5,20,54,1,275,1,-0.999999,0.0,0.05808361384400904
L2,2.5,20,55,1,324,3,-0.11995902179185974,0.0,0.8104385760746134
L2,2.5,20,56,1,310,3,0.12200932429701848,0.0,0.23880147807274751
L2,2.5,20,57,1,272,3,0.999999,0.0,0.056814975729578096
L2,2.5,20,58,1,317,3,-0.3246886868365839,0.0,0.08182278393591605
L2,2.5,20,59,1,339,3,-0.8549360545731571,0.0,0.05997935378405765
L2,2.5,20,60,1,342,1,-0.6337222501156993,0.0,0.06573395543571854
L2,2.5,20,61,1,333,3,-0.9933269453974551,0.0,0.05531016256635731
L2,2.5,20,62,1,337,1,0.9452319303628424,0.0,0.05676157194667891
L2,2.5,20,63,1,265,1,-0.9135104608055751,0.0,0.05815069463078367
L2,2.5,20,64,1,265,1,-0.17041927622055597,0.0,0.3305159903267809
L2,2.5,20,65,1,309,3,0.3432197340697855,0.0,0.15208041933534008
L2,2.5,20,66,1,330,1,-0.37819555830852125,0.0,0.4211761074933637
L2,2.5,20,67,1,288,3,0.9284033927418623,0.0,0.055823482647592536
L2,2.5,20,68,1,267,3,0.9485597672966475,0.0,0.05596997440314016
L2,2.5,20,69,1,269,3,-0.9191747280053094,0.0,0.05797948943505856
L2,2.5,20,70,1,274,3,-0.24648233032273462,0.0,0.12580960634027014
L2,2.5,20,71,1,272,3,-0.4031754304331102,0.0,0.1364684493808097
L2,2.5,20,72,1,320,2,-0.4318745373374022,0.0,0.0777371992578005
L2,2.5,20,73,1,284,2,-0.3709698710967323,0.0,0.12108914161871229
L2,2.5,20,74,1,306,1,-0.959568302787449,0.0,0.056661457378215166
L2,2.5,20,75,1,331,1,0.5480576121430631,0.0,0.06855004498715878
L2,2.5,20,76,1,262,3,0.6829776236956274,0.0,0.38714101422007247
L2,2.5,20,77,1,333,3,0.2810971457598382,0.0,0.0956795246309834
L2,2.5,20,78,1,341,3,-0.3356295208683182,0.0,0.24981323389612178
L2,2.5,20,79,1,282,1,-0.8834380907377235,0.0,0.05641813990965776
L2,2.5,20,80,1,336,3,0.9343708527754915,0.0,0.056444690694663145
L2,2.5,20,81,1,281,2,0.6066890090652932,0.0,0.16721990045678828
L2,2.5,20,82,1,265,3,0.722698999754519,0.0,0.06317082518126774
L2,2.5,20,83,1,266,3,-0.7866638915698507,0.0,0.060848527758230624
L2,2.5,20,84,1,317,1,-0.9222458350778318,0.0,0.05946135214741529
L2,2.5,20,85,1,292,2,-0.9453046427200066,0.0,0.05889153389661814
L2,2.5,20,86,1,296,1,-0.08815167744970294,0.0,0.13714107872294368
L2,2.5,20,87,1,314,1,0.8525703856884551,0.0,0.05729194793756665
L2,2.5,20,88,1,308,3,0.8927299817152218,0.0,0.05815899764835874
L2,2.5,20,89,1,267,1,0.6822911124314849,0.0,0.06736779549393371
L2,2.5,20,90,1,334,3,0.9923781202815507,0.0,0.05520584293439039
L2,2.5,20,91,1,319,1,-0.7400213438608185,0.0,0.060247160156411496
L2,2.5,20,92,1,284,3,0.10220762195841113,0.0,0.1476366298412084
L2,2.5,20,93,1,284,3,0.43121354398192535,0.0,0.08129002825352134
L2,2.5,20,94,1,298,3,0.6781326725140324,0.0,0.06604130758374521
L2,2.5,20,95,1,315,3,-0.5946805615340998,0.0,0.2009578698428155
L2,2.5,20,96,1,292,3,0.977385953419191,0.0,0.05580397493470348
L2,2.5,20,97,1,335,3,-0.5459728450082956,0.0,0.06760013849301148
L2,2.5,20,98,1,321,3,-0.607523565049058,0.0,0.07613998234569246
L2,2.5,20,99,1,267,3,0.20765431680573349,0.0,0.3144635843347441
L2,2.5,30,0,1,265,3,0.7139744799168029,0.0,0.0685910006447799
L2,2.5,30,1,1,287,2,-0.8397263518694206,0.0,0.057080878233110345
L2,2.5,30,2,1,509,3,0.881298700583019,0.0,0.0627081296557902
L2,2.5,30,3,1,430,3,-0.9607682422849505,0.0,0.05530417076255964
L2,2.5,30,4,1,296,3,-0.8945696928916052,0.0,0.0567379445229777
L2,2.5,30,5,1,607,3,-0.959586435712757,0.0,0.05502620942730492
L2,2.5,30,6,1,271,2,0.6858779265842332,0.0,0.06434326033040208
L2,2.5,30,7,1,381,3,-0.950743441070299,0.0,0.05629753418987532
L2,2.5,30,8,1,275,2,-0.5191421429247343,0.0,0.08294173708198677
L2,2.5,30,9,1,266,1,-0.9965877945071774,0.0,0.05541692801093506
L2,2.5,30,10,1,273,3,-0.3427164793102324,0.0,0.2405692926743523
L2,2.5,30,11,1,380,3,-0.9927780071222125,0.0,0.05545108055457228
L2,2.5,30,12,1,313,3,0.6201037725556416,0.0,0.25675657950620756
L2,2.5,30,13,1,405,1,-0.9000895156803572,0.0,0.0574821607269796
L2,2.5,30,14,1,369,1,-0.634084224700941,0.0,0.06341061834403021
L2,2.5,30,15,1,368,3,0.7063246320427157,0.0,0.06096682052708485
L2,2.5,30,16,1,461,1,-0.9671321709254386,0.0,0.06273942077876836
L2,2.5,30,17,1,349,3,0.93738685134338,0.0,0.056230523424161016
L2,2.5,30,18,1,474,3,0.8879228036443214,0.0,0.056954972464265154
L2,2.5,30,19,1,444,3,-0.8900405401052551,0.0,0.05918744009347123
L2,2.5,30,20,1,266,1,0.08059569059387024,0.0,0.2506870905754544
L2,2.5,30,21,1,481,3,-0.25781683987656845,0.0,0.12152206819674519
L2,2.5,30,22,1,380,1,0.9031139394762335,0.0,0.057282029476442425
L2,2.5,30,23,1,287,1,-0.7858066069291677,0.0,0.06033436115546657
L2,2.5,30,24,1,343,1,-0.9868646468811773,0.0,0.0548793595651118
L2,2.5,30,25,1,284,1,-0.9942177379903264,0.0,0.05524013925633904
L2,2.5,30,26,1,270,1,-0.26046232592569907,0.0,0.6761659659143373
L2,2.5,30,27,1,554,3,0.32563068927100447,0.0,0.14239003554119328
L2,2.5,30,28,1,424,3,0.7716650630163558,0.0,0.06656537400605501
L2,2.5,30,29,1,279,1,-0.9069172135082095,0.0,0.05727795477188193
L2,2.5,30,30,1,370,1,-0.34580659940346514,0.0,0.7266412467042402
L2,2.5,30,31,1,302,1,0.5530105274107231,0.0,0.08643985431772874
L2,2.5,30,32,1,520,1,-0.4879566119533212,0.0,0.06482490149027362
L2,2.5,30,33,1,264,3,-0.7314502498376467,0.0,0.06135486571772965
L2,2.5,30,34,1,445,1,-0.32244857868188836,0.0,0.694472496348164
L2,2.5,30,35,1,505,3,0.8824570069311604,0.0,0.058346144491453075
L2,2.5,30,36,1,266,3,-0.8955524589709434,0.0,0.055573971116140486
L2,2.5,30,37,1,266,2,-0.03133485528866373,0.0,0.18312013868650273
L2,2.5,30,38,1,280,3,-0.6854317390179866,0.0,0.284000597990616
L2,2.5,30,39,1,562,1,-0.038655584388397876,0.0,0.18064406156411428
L2,2.5,30,40,1,276,3,0.9465659629897452,0.0,0.05654190590476842
L2,2.5,30,41,1,398,1,0.7774213943591077,0.0,0.059836702052322194
L2,2.5,30,42,1,674,1,-0.48268822859493543,0.0,0.12204680264095927
L2,2.5,30,43,1,563,3,-0.8933616763284561,0.0,0.05640774002582646
L2,2.5,30,44,1,356,3,0.9986632649637824,0.0,0.05570182162153198
L2,2.5,30,45,1,278,1,0.7554290876072629,0.0,0.0626924906613271
L2,2.5,30,46,1,547,3,0.8638631958744857,0.0,0.05791944035067576
L2,2.5,30,47,1,485,3,0.5220196630536814,0.0,0.08703227401075687
L2,2.5,30,48,1,518,2,-0.9828189754396383,0.0,0.05743835326149827
L2,2.5,30,49,1,548,3,-0.012252771919767445,0.0,0.231530250255887
L2,2.5,30,50,1,338,3,0.8699882552054324,0.0,0.05966746151380401
L2,2.5,30,51,1,596,1,0.7760883586397166,0.0,0.06520227514190177
L2,2.5,30,52,1,442,3,-0.2908306280968972,0.0,0.16284469942464377
L2,2.5,30,53,1,597,2,0.9940707429255317,0.0,0.054863070921879364
L2,2.5,30,54,1,539,3,-0.43572532185353763,0.0,0.8324952542574017
L2,2.5,30,55,1,289,2,-0.8582691375379734,0.0,0.057322553109764605
L2,2.5,30,56,1,265,3,-0.38538859411567106,0.0,0.27312436946980945
L2,2.5,30,57,1,316,3,-0.8127233811162355,0.0,0.09631903099264805
L2,2.5,30,58,1,320,1,-0.9924270866007311,0.0,0.05498164023403026
L2,2.5,30,59,1,332,1,-0.5956533571355235,0.0,0.0747753206779106
L2,2.5,30,60,1,527,2,-0.735442868760335,0.0,0.06467182590802777
L2,2.5,30,61,1,314,1,0.8070182738233912,0.0,0.062219284445445756
L2,2.5,30,62,1,406,3,0.978945719853874,0.0,0.05816372494589172
L2,2.5,30,63,1,678,1,-0.9728253200220525,0.0,0.055949504733419336
L2,2.5,30,64,1,483,2,-0.8966412533427142,0.0,0.05763545871276001
L2,2.5,30,65,1,276,3,0.3393559753566195,0.0,0.21750335303906745
L2,2.5,30,66,1,306,3,-0.42315573426604675,0.0,0.06829477529085214
L2,2.5,30,67,1,475,3,-0.8525435934056566,0.0,0.05909526408685698
L2,2.5,30,68,1,344,3,-0.8580563563951166,0.0,0.05948383865060648
L2,2.5,30,69,1,302,3,0.4025844786874948,0.0,0.0962077367248773
L2,2.5,30,70,1,441,1,-0.946815903284186,0.0,0.05874833197561497
L2,2.5,30,71,1,281,2,0.8546720024956723,0.0,0.05798364261521216
L2,2.5,30,72,1,754,3,-0.9752964614515804,0.0,0.054929489723303936
L2,2.5,30,73,1,299,1,0.8355579637436862,0.0,0.06165550444708996
L2,2.5,30,74,1,390,1,0.9517263430742751,0.0,0.08451445902776723
L2,2.5,30,75,1,312,3,0.9619617425421354,0.0,0.056528496100408
L2,2.5,30,76,1,270,1,-0.9677555437221177,0.0,0.056163967839496926
L2,2.5,30,77,1,303,2,0.5547086554539871,0.0,0.0715405423680842
L2,2.5,30,78,1,467,3,0.9925665110558651,0.0,0.054981531642091144
L2,2.5,30,79,1,361,3,-0.946885565462078,0.0,0.05684494747939152
L2,2.5,30,80,1,521,2,0.4674159487261962,0.0,0.11816358825983
L2,2.5,30,81,1,658,1,-0.322250675101627,0.0,0.09125014443431839
L2,2.5,30,82,1,531,1,-0.1437247603489613,0.0,0.32833751660340155
L2,2.5,30,83,1,323,3,-0.8234687983341958,0.0,0.05792470121959962
L2,2.5,30,84,1,296,3,0.6149048591419738,0.0,0.07569978097433652
L2,2.5,30,85,1,299,3,-0.7485918130126,0.0,0.12829584790933152
L2,2.5,30,86,1,287,3,-0.4797480285869682,0.0,0.07137811626627437
L2,2.5,30,87,1,452,3,0.03859803234030462,0.0,0.17793654014596214
L2,2.5,30,88,1,496,3,0.16623397664284456,0.0,0.18755440776335397
L2,2.5,30,89,1,295,3,-0.5053961867877997,0.0,0.07502127376348067
L2,2.5,30,90,1,279,2,-0.973585650126265,0.0,0.05659473249573768
L2,2.5,30,91,1,514,3,-0.3807288707461149,0.0,0.09021504766745649
L2,2.5,30,92,1,461,3,-0.8590597000772848,0.0,0.06040841594339929
L2,2.5,30,93,1,292,3,-0.9437491572923912,0.0,0.05528247413029793
L2,2.5,30,94,1,422,3,-0.6204747788562761,0.0,0.06821971401020831
L2,2.5,30,95,1,276,3,-0.9849232045527742,0.0,0.05512896809316459
L2,2.5,30,96,1,614,3,0.9344519058107484,0.0,0.056337105794617745
L2,2.5,30,97,1,264,1,-0.8448680216628119,0.0,0.056595357512494816
L2,2.5,30,98,1,550,1,0.992633883614279,0.0,0.054969720543265654
L2,2.5,30,99,1,514,1,-0.9306735560817421,0.0,0.059305044666661
L2,2.5,40,0,1,265,3,-0.8854080682552785,0.6022824386061978,0.056931120887535276
L2,2.5,40,1,1,424,3,0.594958326773136,156.98344558137603,0.6746780646636965
L2,2.5,40,2,1,1919,1,-0.04997609164187043,73.65413088323126,0.17771310742462754
L2,2.5,40,3,1,1507,1,0.9312226698153555,14.067694978066136,0.05547385440949306
L2,2.5,40,4,1,281,1,0.942494049833234,260.7763515076049,0.055104539961119116
L2,2.5,40,5,1,798,1,-0.8588425202451413,0.0,0.05614108931097846
L2,2.5,40,6,1,2564,3,-0.17672852059259478,0.0,0.1743788271294902
L2,2.5,40,7,1,1516,3,-0.9817543779995269,0.0,0.054775839164198564
L2,2.5,40,8,1,2694,1,-0.24618339225778535,0.0,0.11608390740878158
L2,2.5,40,9,1,2612,2,-0.6810042321070545,0.0,0.06222793640803207
L2,2.5,40,10,1,3859,3,0.40858539938730176,0.0,0.0903343125024719
L2,2.5,40,11,1,738,1,0.03579524693965063,0.0,0.42935601758547653
L2,2.5,40,12,1,315,3,0.9276006961735034,97.60076887320463,0.055794794107115485
L2,2.5,40,13,1,526,1,0.15265094958280973,0.0,0.2200763274740979
L2,2.5,40,14,1,1927,3,-0.5816765852909465,0.0,0.06597936682658911
L2,2.5,40,15,1,307,3,0.8730664106740722,101.09186229084754,0.05612004824005763
L2,2.5,40,16,1,342,3,-0.34873566536191886,0.0,0.09041572262133812
L2,2.5,40,17,1,311,3,0.9463152713658177,84.58064878924255,0.05708426122030379
L2,2.5,40,18,1,497,1,0.8263280256602855,119.25710060438536,0.061520149930711414
L2,2.5,40,19,1,299,3,-0.9753825791299031,0.0,0.05851337684242207
L2,2.5,40,20,1,1206,3,-0.9802749111626166,0.0,0.060830892145261356
L2,2.5,40,21,1,1281,3,-0.9327124040143421,0.0,0.05668590361123248
L2,2.5,40,22,1,292,2,-0.9664263916256765,0.0,0.05552143344172636
L2,2.5,40,23,1,266,3,0.8982452079159645,95.97762659427057,0.05577988750641482
L2,2.5,40,24,1,5083,3,0.985753737033898,93.95343267334971,0.05478782119410872
L2,2.5,40,25,1,591,3,0.8832507707273806,300.3813674286153,0.05908499839764162
L2,2.5,40,26,1,386,1,-0.8942993521431041,0.0,0.055934705366660745
L2,2.5,40,27,1,1561,3,-0.2508562994676245,0.0,0.5293085884912792
L2,2.5,40,28,1,1570,3,0.8533456915404255,137.9577190981768,0.06016712654796465
L2,2.5,40,29,1,296,1,0.9925720671063983,169.2596748771442,0.0547057755378737
L2,2.5,40,30,1,612,1,-0.6354115765204045,0.0,0.06186281058629267
L2,2.5,40,31,1,709,3,0.6624797241702551,8.448213962954355,0.0675151747009702
L2,2.5,40,32,1,268,2,0.42546143933144953,123.24891571120912,0.10539075666771924
L2,2.5,40,33,1,979,3,-0.8229045071148734,0.0,0.056770847853755496
L2,2.5,40,34,1,2575,3,-0.44177965643612943,149.99229670056772,0.36870393608429886
L2,2.5,40,35,1,311,3,0.30539237678516684,108.02225971954067,0.0897811064400949
L2,2.5,40,36,1,1764,2,0.02106626881681728,100.34144583151904,0.1794551335686505
L2,2.5,40,37,1,1344,1,-0.8728847151010383,73.7233203471163,0.05949803697878227
L2,2.5,40,38,1,539,1,0.9221349699522233,22.617007296031687,0.05621217953146705
L2,2.5,40,39,1,662,1,0.9838123170940697,154.42890990881165,0.05499243868321458
L2,2.5,40,40,1,2300,1,-0.9565046045116324,0.0,0.05548421601452673
L2,2.5,40,41,1,269,3,0.8519548179151909,48.03541769448723,0.059012348570095
L2,2.5,40,42,1,5234,3,-0.3902061654359647,0.0,0.08322383379612909
L2,2.5,40,43,1,896,2,-0.9507494268262828,0.0,0.0554586889109338
L2,2.5,40,44,1,1315,3,0.35932517160892985,205.47239298309506,0.14415676329780477
L2,2.5,40,45,1,274,1,-0.999999,0.0,0.05504355252659577
L2,2.5,40,46,1,1151,3,0.9587647536044139,162.7832366048605,0.05775672005094345
L2,2.5,40,47,1,319,3,0.941551819297176,32.806802367867455,0.05598731342220887
L2,2.5,40,48,1,477,2,-0.6101626289954263,0.0,0.07532821997149314
L2,2.5,40,49,1,855,3,0.8796795089193225,82.07486332970201,0.05581911689961654
L2,2.5,40,50,1,403,3,-0.9519490669523895,0.0,0.05512753123507713
L2,2.5,40,51,1,4101,3,-0.6450251161973058,0.0,0.08316658119693346
L2,2.5,40,52,1,1173,3,-0.8720087409208667,0.0,0.058222075807916954
L2,2.5,40,53,1,1111,3,-0.9535092125136857,0.0,0.0580723376512311
L2,2.5,40,54,1,299,3,0.8564355566935145,49.432925365129265,0.06177734980031707
L2,2.5,40,55,1,296,3,-0.6721254753787889,0.0,0.0659981866823476
L2,2.5,40,56,1,1450,3,-0.6610560129081445,0.0,0.07208130256825482
L2,2.5,40,57,1,271,2,0.999999,179.0022760770827,0.055264134057208134
L2,2.5,40,58,1,2960,2,-0.7628675887235769,31.123446097418967,0.05628404031244326
L2,2.5,40,59,1,1254,3,0.42012086499478934,18.798923180219795,0.184529999361051
L2,2.5,40,60,1,361,3,-0.5779757344208755,0.0,0.07981572557381661
L2,2.5,40,61,1,3092,3,0.3861340183356661,21.959908181858022,0.11146005526727604
L2,2.5,40,62,1,615,2,0.27894204164439773,187.61472767431985,0.1104210665750367
L2,2.5,40,63,1,1407,1,-0.6171413400236421,0.0,0.07239143009399772
L2,2.5,40,64,1,325,3,-0.9171362352042364,0.0,0.05888631952668201
L2,2.5,40,65,1,6743,3,-0.9676346298472361,0.0,0.05522737659806372
L2,2.5,40,66,1,819,3,-0.6048720231894147,0.0,0.0687690444102947
L2,2.5,40,67,1,286,1,-0.9080641310267467,0.0,0.056061813123063034
L2,2.5,40,68,1,1494,1,-0.652386501281727,196.5527151256571,0.10638876465091025
L2,2.5,40,69,1,943,1,0.2895010026878055,8.78490020538551,0.11821641487471388
L2,2.5,40,70,1,1696,1,-0.7896918218080291,24.381870078629525,0.09092346776789248
L2,2.5,40,71,1,301,3,0.2461696079244005,35.00026119298616,0.10955115349822953
L2,2.5,40,72,1,7635,1,-0.7536672389885419,0.0,0.06462943868144404
L2,2.5,40,73,1,285,1,0.3236679773339837,0.0,0.15730444648368463
L2,2.5,40,74,1,673,1,-0.37767495472462514,0.0,0.8243732687174774
L2,2.5,40,75,1,368,3,0.9925977595255838,224.5225062807739,0.0557022398426666
L2,2.5,40,76,1,275,1,-0.9356302411802878,0.0,0.05619089481565725
L2,2.5,40,77,1,2960,3,0.999999,239.98182036104996,0.05523390198470807
L2,2.5,40,78,1,2977,1,-0.9902680620664114,0.0,0.054831687983999754
L2,2.5,40,79,1,550,3,0.999999,268.25156992560164,0.0561287029655058
L2,2.5,40,80,1,2574,3,0.9970491167157889,29.60361822497709,0.057584417253908116
L2,2.5,40,81,1,695,1,0.6123759840140828,64.19365451138721,0.061972998613552044
L2,2.5,40,82,1,2585,3,0.9846474595205238,134.3079814587786,0.058118025719757015
L2,2.5,40,83,1,1647,3,-0.4310046868439013,0.0,0.7777260474869545
L2,2.5,40,84,1,386,3,0.35541589015045183,95.88642140702984,0.08772937790916183
L2,2.5,40,85,1,283,3,-0.9890160825275198,0.0,0.05525849770674019
L2,2.5,40,86,1,4181,3,0.8965569306616585,152.35341615919035,0.059162370471164016
L2,2.5,40,87,1,2834,2,0.8549207169774166,99.27084657426937,0.0569526011100793
L2,2.5,40,88,1,308,3,0.7197642923580089,197.9593981174344,0.062413736072412775
L2,2.5,40,89,1,511,2,0.8365127566929337,200.19213039702134,0.057274953059540494
L2,2.5,40,90,1,1386,3,-0.9118500849492612,159.07032437823955,0.05642973716984994
L2,2.5,40,91,1,405,2,0.8445893895189006,105.07884350771802,0.05972547930603079
L2,2.5,40,92,1,988,1,-0.8947709413837267,0.0,0.05781783485479338
L2,2.5,40,93,1,858,3,0.8599873504803778,11.77912025802807,0.06014547312336505
L2,2.5,40,94,1,1772,1,-0.7822324092511302,0.0,0.06440070928174146
L2,2.5,40,95,1,1817,3,0.7246913858002842,176.93637862316885,0.06334892384574455
L2,2.5,40,96,1,274,1,0.9923194786257143,18.419419040078388,0.05490569969046527
L2,2.5,40,97,1,1003,3,-0.5302217389564652,0.0,0.06448661987791914
L2,2.5,40,98,1,3124,3,-0.7759124690296687,0.0,0.05761319629947229
L2,2.5,40,99,1,4066,3,0.9941616464938097,31.503454958764685,0.0547753812971712
L2,2.5,50,0,0,-1,0,0.9800297387016638,727.5989252212792,0.055027145000704686
L2,2.5,50,1,1,4408,3,0.8332885059365629,644.8918770571382,0.061606589661005566
L2,2.5,50,2,1,347,3,0.9009526246434979,641.1552876605409,0.05786927975881076
L2,2.5,50,3,1,2501,1,0.6665428831964074,728.3469603930604,0.06060700137687311
L2,2.5,50,4,1,392,1,0.8541527597430443,606.485238328738,0.05708684635423329
L2,2.5,50,5,1,817,1,0.999999,427.8852850072323,0.059620881867935176
L2,2.5,50,6,1,706,3,0.40965741256869703,679.6545216847954,0.09669236894365921
L2,2.5,50,7,0,-1,0,0.8914995818727212,731.4930511421725,0.060014029244173345
L2,2.5,50,8,1,1228,3,0.9175947072615829,295.3436638243891,0.060002812123218056
L2,2.5,50,9,1,3460,1,0.3319663466809327,703.8913773710152,0.1091753246107089
L2,2.5,50,10,1,472,3,0.8939538426966909,756.5008221986938,0.05878055333184592
L2,2.5,50,11,1,13555,3,0.3399271357258592,700.2457298577654,0.08357909819344812
L2,2.5,50,12,1,266,3,0.9959388779762193,743.0854279533281,0.05548873378554244
L2,2.5,50,13,0,-1,0,0.9798746184053547,708.4828551134206,0.05574467163714321
L2,2.5,50,14,1,3269,1,0.9614744910926705,659.2603939421446,0.055710116462951105
L2,2.5,50,15,1,585,2,0.8893947435819813,722.3259169329835,0.060058836576999536
L2,2.5,50,16,1,1343,2,0.7208231055760101,740.9684979551268,0.061990179821921926
L2,2.5,50,17,1,3161,3,0.8049241203008889,550.4914432116175,0.06263071469553283
L2,2.5,50,18,1,386,1,0.9461368127939674,601.3190340406787,0.05534100660979599
L2,2.5,50,19,1,655,1,0.7509598118865768,142.62877239687532,0.0875587831251511
L2,2.5,50,20,1,351,3,0.6863514138160929,683.7356515053855,0.09115497482130033
